event_id,event_name_normalized,currency,impact_level,timestamp_original,timezone_original,timestamp_utc,timestamp_ny,source_name,dedupe_key,validation_status
b588a3cb9eead2b5,ism services pmi,USD,HIGH,2022-09-06T18:30:00+04:30,UTC+04:30,2022-09-06T14:00:00+00:00,2022-09-06T10:00:00-04:00,forex_factory_fixed_schedule_validated,7d4b4c2ea92d8dbd,approved_raw_schedule
97d907f042019191,main refinancing rate,EUR,HIGH,2022-09-08T16:45:00+04:30,UTC+04:30,2022-09-08T11:45:00+00:00,2022-09-08T07:45:00-04:00,forex_factory_fixed_schedule_validated,1dbba13a6719f25d,approved_fixed_anchor_correction
b49d99cfd499af7d,ecb press conference,EUR,HIGH,2022-09-08T17:15:00+04:30,UTC+04:30,2022-09-08T12:45:00+00:00,2022-09-08T08:45:00-04:00,forex_factory_fixed_schedule_validated,a9da477d1c2865f8,approved_raw_schedule
6c9f66846b8eb2e4,core cpi m/m,USD,HIGH,2022-09-13T17:00:00+04:30,UTC+04:30,2022-09-13T12:30:00+00:00,2022-09-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,dbec03a54730d6a3,approved_raw_schedule
c3b928bc1dd0a2cf,core retail sales m/m,USD,HIGH,2022-09-15T17:00:00+04:30,UTC+04:30,2022-09-15T12:30:00+00:00,2022-09-15T08:30:00-04:00,forex_factory_fixed_schedule_validated,6095946f2450e9bd,approved_raw_schedule
0989a5c8f7b5dfee,federal funds rate,USD,HIGH,2022-09-21T22:30:00+04:30,UTC+04:30,2022-09-21T18:00:00+00:00,2022-09-21T14:00:00-04:00,forex_factory_fixed_schedule_validated,fa78c79405b49adb,approved_raw_schedule
a4b756f72b43d91c,fomc press conference,USD,HIGH,2022-09-21T23:00:00+04:30,UTC+04:30,2022-09-21T18:30:00+00:00,2022-09-21T14:30:00-04:00,forex_factory_fixed_schedule_validated,6706f66ddccfa1f3,approved_raw_schedule
387dc8cddde2b6e1,ism manufacturing pmi,USD,HIGH,2022-10-03T17:30:00+03:30,UTC+03:30,2022-10-03T14:00:00+00:00,2022-10-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,7abca66e22f62d30,approved_raw_schedule
e4d2a2f79e944d89,adp non-farm employment change,USD,HIGH,2022-10-05T15:45:00+03:30,UTC+03:30,2022-10-05T12:15:00+00:00,2022-10-05T08:15:00-04:00,forex_factory_fixed_schedule_validated,008b369274981035,approved_raw_schedule
238531e215993ac0,ism services pmi,USD,HIGH,2022-10-05T17:30:00+03:30,UTC+03:30,2022-10-05T14:00:00+00:00,2022-10-05T10:00:00-04:00,forex_factory_fixed_schedule_validated,85952c3473fee33e,approved_raw_schedule
9f0ad94a03a12581,ppi m/m,USD,HIGH,2022-10-12T16:00:00+03:30,UTC+03:30,2022-10-12T12:30:00+00:00,2022-10-12T08:30:00-04:00,forex_factory_fixed_schedule_validated,3f83eb9da062c3bc,approved_raw_schedule
1a03d2cc5cf6aac1,fomc meeting minutes,USD,HIGH,2022-10-12T21:30:00+03:30,UTC+03:30,2022-10-12T18:00:00+00:00,2022-10-12T14:00:00-04:00,forex_factory_fixed_schedule_validated,fd7c3ec0f5a0fc26,approved_raw_schedule
83a8da14a4f0e284,core cpi m/m,USD,HIGH,2022-10-13T16:00:00+03:30,UTC+03:30,2022-10-13T12:30:00+00:00,2022-10-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,a45a088eb6a15faa,approved_raw_schedule
750c4fcc2744a784,main refinancing rate,EUR,HIGH,2022-10-27T15:45:00+03:30,UTC+03:30,2022-10-27T11:45:00+00:00,2022-10-27T07:45:00-04:00,forex_factory_fixed_schedule_validated,cc628719c4ca839a,approved_fixed_anchor_correction
5f56971c4666bfc2,advance gdp q/q,USD,HIGH,2022-10-27T16:00:00+03:30,UTC+03:30,2022-10-27T12:30:00+00:00,2022-10-27T08:30:00-04:00,forex_factory_fixed_schedule_validated,8e9eb65214d80412,approved_raw_schedule
d138b9204916267e,ecb press conference,EUR,HIGH,2022-10-27T16:15:00+03:30,UTC+03:30,2022-10-27T12:45:00+00:00,2022-10-27T08:45:00-04:00,forex_factory_fixed_schedule_validated,475dcca4b3eaad8f,approved_raw_schedule
16a2ef1d4af34e3c,ism manufacturing pmi,USD,HIGH,2022-11-01T17:30:00+03:30,UTC+03:30,2022-11-01T14:00:00+00:00,2022-11-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,67cb607c7a802c40,approved_raw_schedule
7d2c6f1bd925cf4f,adp non-farm employment change,USD,HIGH,2022-11-02T15:45:00+03:30,UTC+03:30,2022-11-02T12:15:00+00:00,2022-11-02T08:15:00-04:00,forex_factory_fixed_schedule_validated,74c1f0f1ddfec9bc,approved_raw_schedule
7866b08e16530fa0,fomc press conference,USD,HIGH,2022-11-02T22:00:00+03:30,UTC+03:30,2022-11-02T18:30:00+00:00,2022-11-02T14:30:00-04:00,forex_factory_fixed_schedule_validated,74094d775ceb0beb,approved_raw_schedule
15f0bd63d0fb4036,ism services pmi,USD,HIGH,2022-11-03T17:30:00+03:30,UTC+03:30,2022-11-03T14:00:00+00:00,2022-11-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,7efa07ba974c7e44,approved_raw_schedule
aad989f008c959c2,core cpi m/m,USD,HIGH,2022-11-10T17:00:00+03:30,UTC+03:30,2022-11-10T13:30:00+00:00,2022-11-10T08:30:00-05:00,forex_factory_fixed_schedule_validated,bce6c007b277ba85,approved_raw_schedule
080ef7c6c643fc79,adp non-farm employment change,USD,HIGH,2022-11-30T16:45:00+03:30,UTC+03:30,2022-11-30T13:15:00+00:00,2022-11-30T08:15:00-05:00,forex_factory_fixed_schedule_validated,95b03f851aa245bd,approved_raw_schedule
c4fa612f105bce80,prelim gdp q/q,USD,HIGH,2022-11-30T17:00:00+03:30,UTC+03:30,2022-11-30T13:30:00+00:00,2022-11-30T08:30:00-05:00,forex_factory_fixed_schedule_validated,3af03fe81da83054,approved_raw_schedule
7fd28b1193369b55,ism manufacturing pmi,USD,HIGH,2022-12-01T18:30:00+03:30,UTC+03:30,2022-12-01T15:00:00+00:00,2022-12-01T10:00:00-05:00,forex_factory_fixed_schedule_validated,26d8235d6adfcca1,approved_raw_schedule
a1ade0c6d23b75dc,ism services pmi,USD,HIGH,2022-12-05T18:30:00+03:30,UTC+03:30,2022-12-05T15:00:00+00:00,2022-12-05T10:00:00-05:00,forex_factory_fixed_schedule_validated,6490a3d2bfe7640a,approved_raw_schedule
bcd8ccad66c32e38,core cpi m/m,USD,HIGH,2022-12-13T17:00:00+03:30,UTC+03:30,2022-12-13T13:30:00+00:00,2022-12-13T08:30:00-05:00,forex_factory_fixed_schedule_validated,ae6e3d098818b319,approved_raw_schedule
9c2c7db5f58977d9,federal funds rate,USD,HIGH,2022-12-14T22:30:00+03:30,UTC+03:30,2022-12-14T19:00:00+00:00,2022-12-14T14:00:00-05:00,forex_factory_fixed_schedule_validated,6daef710bc9ccdc5,approved_raw_schedule
19b78f68d89957ca,fomc press conference,USD,HIGH,2022-12-14T23:00:00+03:30,UTC+03:30,2022-12-14T19:30:00+00:00,2022-12-14T14:30:00-05:00,forex_factory_fixed_schedule_validated,a53f25db249302bf,approved_raw_schedule
28c837418ae91bd6,core retail sales m/m,USD,HIGH,2022-12-15T17:00:00+03:30,UTC+03:30,2022-12-15T13:30:00+00:00,2022-12-15T08:30:00-05:00,forex_factory_fixed_schedule_validated,6abd3a7af5408db4,approved_raw_schedule
3ab8f128cbaa31cf,ecb press conference,EUR,HIGH,2022-12-15T17:15:00+03:30,UTC+03:30,2022-12-15T13:45:00+00:00,2022-12-15T08:45:00-05:00,forex_factory_fixed_schedule_validated,669aaafba795825c,approved_raw_schedule
94bd72285e62adc4,ism manufacturing pmi,USD,HIGH,2023-01-04T18:30:00+03:30,UTC+03:30,2023-01-04T15:00:00+00:00,2023-01-04T10:00:00-05:00,forex_factory_fixed_schedule_validated,56da3cae848bb8c2,approved_raw_schedule
87868aed185426a8,fomc meeting minutes,USD,HIGH,2023-01-04T22:30:00+03:30,UTC+03:30,2023-01-04T19:00:00+00:00,2023-01-04T14:00:00-05:00,forex_factory_fixed_schedule_validated,2af425d64cf08369,approved_raw_schedule
fefa0a1062b23b23,adp non-farm employment change,USD,HIGH,2023-01-05T16:45:00+03:30,UTC+03:30,2023-01-05T13:15:00+00:00,2023-01-05T08:15:00-05:00,forex_factory_fixed_schedule_validated,4cd6154cc9009cee,approved_raw_schedule
ec89a35c34030ee1,core cpi m/m,USD,HIGH,2023-01-12T17:00:00+03:30,UTC+03:30,2023-01-12T13:30:00+00:00,2023-01-12T08:30:00-05:00,forex_factory_fixed_schedule_validated,93a46e8c8b8b88a2,approved_raw_schedule
315b14a678ffed48,advance gdp q/q,USD,HIGH,2023-01-26T17:00:00+03:30,UTC+03:30,2023-01-26T13:30:00+00:00,2023-01-26T08:30:00-05:00,forex_factory_fixed_schedule_validated,464a5491a4a7583a,approved_raw_schedule
22b1e5ab12ecdb95,adp non-farm employment change,USD,HIGH,2023-02-01T16:45:00+03:30,UTC+03:30,2023-02-01T13:15:00+00:00,2023-02-01T08:15:00-05:00,forex_factory_fixed_schedule_validated,86d89ba975738f97,approved_raw_schedule
ddce9cf29ccf5313,ism manufacturing pmi,USD,HIGH,2023-02-01T18:30:00+03:30,UTC+03:30,2023-02-01T15:00:00+00:00,2023-02-01T10:00:00-05:00,forex_factory_fixed_schedule_validated,00ed6337a61a5e8e,approved_raw_schedule
490e52634628becd,federal funds rate,USD,HIGH,2023-02-01T22:30:00+03:30,UTC+03:30,2023-02-01T19:00:00+00:00,2023-02-01T14:00:00-05:00,forex_factory_fixed_schedule_validated,ffc8c1eae24a9f08,approved_raw_schedule
42a0ab1c95959eef,fomc press conference,USD,HIGH,2023-02-01T23:00:00+03:30,UTC+03:30,2023-02-01T19:30:00+00:00,2023-02-01T14:30:00-05:00,forex_factory_fixed_schedule_validated,739e2dc3a5e7fbf8,approved_raw_schedule
0a33c5227e32dc6a,main refinancing rate,EUR,HIGH,2023-02-02T16:45:00+03:30,UTC+03:30,2023-02-02T12:45:00+00:00,2023-02-02T07:45:00-05:00,forex_factory_fixed_schedule_validated,6d0f0043ff0ffc42,approved_fixed_anchor_correction
b40164e4ab42f90f,ecb press conference,EUR,HIGH,2023-02-02T17:15:00+03:30,UTC+03:30,2023-02-02T13:45:00+00:00,2023-02-02T08:45:00-05:00,forex_factory_fixed_schedule_validated,60007af92828d71f,approved_raw_schedule
80f748b30f8b721d,ism services pmi,USD,HIGH,2023-02-03T18:30:00+03:30,UTC+03:30,2023-02-03T15:00:00+00:00,2023-02-03T10:00:00-05:00,forex_factory_fixed_schedule_validated,2b40cef9b16701ba,approved_raw_schedule
4fa82f49d275fb51,core cpi m/m,USD,HIGH,2023-02-14T17:00:00+03:30,UTC+03:30,2023-02-14T13:30:00+00:00,2023-02-14T08:30:00-05:00,forex_factory_fixed_schedule_validated,5b62a920f289f6c1,approved_raw_schedule
07bb6fe43064e623,core ppi m/m,USD,HIGH,2023-02-16T17:00:00+03:30,UTC+03:30,2023-02-16T13:30:00+00:00,2023-02-16T08:30:00-05:00,forex_factory_fixed_schedule_validated,419c298a91d4de0c,approved_raw_schedule
5fa8ad4430c96569,fomc meeting minutes,USD,HIGH,2023-02-22T22:30:00+03:30,UTC+03:30,2023-02-22T19:00:00+00:00,2023-02-22T14:00:00-05:00,forex_factory_fixed_schedule_validated,83ca680b705da18a,approved_raw_schedule
852024f35465982b,ism manufacturing pmi,USD,HIGH,2023-03-01T18:30:00+03:30,UTC+03:30,2023-03-01T15:00:00+00:00,2023-03-01T10:00:00-05:00,forex_factory_fixed_schedule_validated,fc429d3b5930ace9,approved_raw_schedule
12ee4251b0879a77,ism services pmi,USD,HIGH,2023-03-03T18:30:00+03:30,UTC+03:30,2023-03-03T15:00:00+00:00,2023-03-03T10:00:00-05:00,forex_factory_fixed_schedule_validated,19aa528e328a699c,approved_raw_schedule
7763797c6409f751,adp non-farm employment change,USD,HIGH,2023-03-08T16:45:00+03:30,UTC+03:30,2023-03-08T13:15:00+00:00,2023-03-08T08:15:00-05:00,forex_factory_fixed_schedule_validated,cdae858c930c2474,approved_raw_schedule
8a919b30946ef5f8,main refinancing rate,EUR,HIGH,2023-03-16T16:45:00+03:30,UTC+03:30,2023-03-16T11:45:00+00:00,2023-03-16T07:45:00-04:00,forex_factory_fixed_schedule_validated,905d6d964a6d86ca,approved_fixed_anchor_correction
9dae5d453447914a,ecb press conference,EUR,HIGH,2023-03-16T17:15:00+03:30,UTC+03:30,2023-03-16T12:45:00+00:00,2023-03-16T08:45:00-04:00,forex_factory_fixed_schedule_validated,541d2da229e5c7e3,approved_fixed_anchor_correction
552967b643f248b5,federal funds rate,USD,HIGH,2023-03-22T21:30:00+04:30,UTC+04:30,2023-03-22T18:00:00+00:00,2023-03-22T14:00:00-04:00,forex_factory_fixed_schedule_validated,d9f2f409609fecf2,approved_fixed_anchor_correction
0fa76df111ed1623,fomc press conference,USD,HIGH,2023-03-22T22:00:00+04:30,UTC+04:30,2023-03-22T18:30:00+00:00,2023-03-22T14:30:00-04:00,forex_factory_fixed_schedule_validated,e3f1b0a3beaba9b0,approved_fixed_anchor_correction
d2a5db0abf3ccd8d,unemployment claims,USD,HIGH,2023-03-23T16:00:00+04:30,UTC+04:30,2023-03-23T12:30:00+00:00,2023-03-23T08:30:00-04:00,forex_factory_fixed_schedule_validated,1bc93d0c5c9e41f0,approved_fixed_anchor_correction
8bc31adae96fed70,final gdp q/q,USD,HIGH,2023-03-30T16:00:00+04:30,UTC+04:30,2023-03-30T12:30:00+00:00,2023-03-30T08:30:00-04:00,forex_factory_fixed_schedule_validated,90a962d682a0fda1,approved_fixed_anchor_correction
15cd2cefcc5d8bc4,ism manufacturing pmi,USD,HIGH,2023-04-03T17:30:00+04:30,UTC+04:30,2023-04-03T14:00:00+00:00,2023-04-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,318718ea264738fe,approved_fixed_anchor_correction
11339e0be7e76501,adp non-farm employment change,USD,HIGH,2023-04-05T15:45:00+04:30,UTC+04:30,2023-04-05T12:15:00+00:00,2023-04-05T08:15:00-04:00,forex_factory_fixed_schedule_validated,bdb308482b0d54a6,approved_fixed_anchor_correction
43abcb16dcc1e649,ism services pmi,USD,HIGH,2023-04-05T17:30:00+04:30,UTC+04:30,2023-04-05T14:00:00+00:00,2023-04-05T10:00:00-04:00,forex_factory_fixed_schedule_validated,21ac40730cecef64,approved_fixed_anchor_correction
4aa7e813be6de401,core cpi m/m,USD,HIGH,2023-04-12T16:00:00+04:30,UTC+04:30,2023-04-12T12:30:00+00:00,2023-04-12T08:30:00-04:00,forex_factory_fixed_schedule_validated,ffb5b0355db61e9b,approved_fixed_anchor_correction
191242769affa709,fomc meeting minutes,USD,HIGH,2023-04-12T21:30:00+04:30,UTC+04:30,2023-04-12T18:00:00+00:00,2023-04-12T14:00:00-04:00,forex_factory_fixed_schedule_validated,e4eb45632e4c67d1,approved_fixed_anchor_correction
96bb6666a53739ba,core ppi m/m,USD,HIGH,2023-04-13T16:00:00+04:30,UTC+04:30,2023-04-13T12:30:00+00:00,2023-04-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,908c0182280c1bbc,approved_fixed_anchor_correction
d7863cd328abe5a7,unemployment claims,USD,HIGH,2023-04-20T16:00:00+04:30,UTC+04:30,2023-04-20T12:30:00+00:00,2023-04-20T08:30:00-04:00,forex_factory_fixed_schedule_validated,975577a190554427,approved_fixed_anchor_correction
4fe3e2927f9899d1,advance gdp q/q,USD,HIGH,2023-04-27T16:00:00+04:30,UTC+04:30,2023-04-27T12:30:00+00:00,2023-04-27T08:30:00-04:00,forex_factory_fixed_schedule_validated,47619083f8383bf3,approved_fixed_anchor_correction
1b7e41cd9b7abf3f,ism manufacturing pmi,USD,HIGH,2023-05-01T17:30:00+04:30,UTC+04:30,2023-05-01T14:00:00+00:00,2023-05-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,a3cbc5b31656c877,approved_fixed_anchor_correction
6251917f98d49407,adp non-farm employment change,USD,HIGH,2023-05-03T15:45:00+04:30,UTC+04:30,2023-05-03T12:15:00+00:00,2023-05-03T08:15:00-04:00,forex_factory_fixed_schedule_validated,183e7b47fcad5e5e,approved_fixed_anchor_correction
2372bcebc8ab6fc3,ism services pmi,USD,HIGH,2023-05-03T17:30:00+04:30,UTC+04:30,2023-05-03T14:00:00+00:00,2023-05-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,c23c6f9431a94d86,approved_fixed_anchor_correction
96fb102bf3666ada,federal funds rate,USD,HIGH,2023-05-03T21:30:00+04:30,UTC+04:30,2023-05-03T18:00:00+00:00,2023-05-03T14:00:00-04:00,forex_factory_fixed_schedule_validated,6b6af2f1d6dd8aa2,approved_fixed_anchor_correction
a1657e8f8a0455bc,fomc press conference,USD,HIGH,2023-05-03T22:00:00+04:30,UTC+04:30,2023-05-03T18:30:00+00:00,2023-05-03T14:30:00-04:00,forex_factory_fixed_schedule_validated,259b16d5765c2d45,approved_fixed_anchor_correction
68690db819d18bb6,main refinancing rate,EUR,HIGH,2023-05-04T15:45:00+04:30,UTC+04:30,2023-05-04T11:45:00+00:00,2023-05-04T07:45:00-04:00,forex_factory_fixed_schedule_validated,d131d37894b12004,approved_fixed_anchor_correction
4144b3e9a97d7315,ecb press conference,EUR,HIGH,2023-05-04T16:15:00+04:30,UTC+04:30,2023-05-04T12:45:00+00:00,2023-05-04T08:45:00-04:00,forex_factory_fixed_schedule_validated,68cf84aaeba4dd43,approved_fixed_anchor_correction
e14e90a29ba7f5e2,core ppi m/m,USD,HIGH,2023-05-11T16:00:00+04:30,UTC+04:30,2023-05-11T12:30:00+00:00,2023-05-11T08:30:00-04:00,forex_factory_fixed_schedule_validated,9049de7d7599ee07,approved_fixed_anchor_correction
78c1a5b0ad7147d1,fomc meeting minutes,USD,HIGH,2023-05-24T21:30:00+04:30,UTC+04:30,2023-05-24T18:00:00+00:00,2023-05-24T14:00:00-04:00,forex_factory_fixed_schedule_validated,79929ab92059e68b,approved_fixed_anchor_correction
c4da45d80381ee7b,prelim gdp q/q,USD,HIGH,2023-05-25T16:00:00+04:30,UTC+04:30,2023-05-25T12:30:00+00:00,2023-05-25T08:30:00-04:00,forex_factory_fixed_schedule_validated,fdf9c9890df81823,approved_fixed_anchor_correction
0e5b007831303420,adp non-farm employment change,USD,HIGH,2023-06-01T15:45:00+04:30,UTC+04:30,2023-06-01T12:15:00+00:00,2023-06-01T08:15:00-04:00,forex_factory_fixed_schedule_validated,f8b48b523cab8c91,approved_fixed_anchor_correction
ca0efb124516a512,unemployment claims,USD,HIGH,2023-06-01T16:00:00+04:30,UTC+04:30,2023-06-01T12:30:00+00:00,2023-06-01T08:30:00-04:00,forex_factory_fixed_schedule_validated,9b52583d9cf04732,approved_fixed_anchor_correction
1dae4dab39a2ef96,ism manufacturing pmi,USD,HIGH,2023-06-01T17:30:00+04:30,UTC+04:30,2023-06-01T14:00:00+00:00,2023-06-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,c5ad696afb8148ee,approved_fixed_anchor_correction
1deff58dd5da2cb9,unemployment claims,USD,HIGH,2023-06-08T16:00:00+04:30,UTC+04:30,2023-06-08T12:30:00+00:00,2023-06-08T08:30:00-04:00,forex_factory_fixed_schedule_validated,7a812c877f736aa3,approved_fixed_anchor_correction
417a2be319df89ff,core cpi m/m,USD,HIGH,2023-06-13T16:00:00+04:30,UTC+04:30,2023-06-13T12:30:00+00:00,2023-06-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,600b96e249e7e512,approved_fixed_anchor_correction
7ef6f338d9fdacae,core ppi m/m,USD,HIGH,2023-06-14T16:00:00+04:30,UTC+04:30,2023-06-14T12:30:00+00:00,2023-06-14T08:30:00-04:00,forex_factory_fixed_schedule_validated,98c9a6d7da4f92f9,approved_fixed_anchor_correction
5deba3aa54911787,federal funds rate,USD,HIGH,2023-06-14T21:30:00+04:30,UTC+04:30,2023-06-14T18:00:00+00:00,2023-06-14T14:00:00-04:00,forex_factory_fixed_schedule_validated,715c653089af77ac,approved_fixed_anchor_correction
7ef242b39c9559bf,fomc press conference,USD,HIGH,2023-06-14T22:00:00+04:30,UTC+04:30,2023-06-14T18:30:00+00:00,2023-06-14T14:30:00-04:00,forex_factory_fixed_schedule_validated,7735e204a941e3df,approved_fixed_anchor_correction
c5b28bd1967c62d8,main refinancing rate,EUR,HIGH,2023-06-15T15:45:00+04:30,UTC+04:30,2023-06-15T11:45:00+00:00,2023-06-15T07:45:00-04:00,forex_factory_fixed_schedule_validated,3daa740b069549f7,approved_fixed_anchor_correction
500a0c7bc9c7aef1,ecb press conference,EUR,HIGH,2023-06-15T16:15:00+04:30,UTC+04:30,2023-06-15T12:45:00+00:00,2023-06-15T08:45:00-04:00,forex_factory_fixed_schedule_validated,33c04d65ec8286ad,approved_fixed_anchor_correction
c60a641204b0f642,unemployment claims,USD,HIGH,2023-06-22T16:00:00+04:30,UTC+04:30,2023-06-22T12:30:00+00:00,2023-06-22T08:30:00-04:00,forex_factory_fixed_schedule_validated,4896901d3429c2af,approved_fixed_anchor_correction
614411ba42277f57,final gdp q/q,USD,HIGH,2023-06-29T16:00:00+04:30,UTC+04:30,2023-06-29T12:30:00+00:00,2023-06-29T08:30:00-04:00,forex_factory_fixed_schedule_validated,529cad7c9fa987ed,approved_fixed_anchor_correction
d990179a525f3819,unemployment claims,USD,HIGH,2023-06-29T16:02:00+04:30,UTC+04:30,2023-06-29T12:30:00+00:00,2023-06-29T08:30:00-04:00,forex_factory_fixed_schedule_validated,f380b0a64001a112,approved_fixed_anchor_correction
0fe706dfbe4d360c,ism manufacturing pmi,USD,HIGH,2023-07-03T17:30:00+04:30,UTC+04:30,2023-07-03T14:00:00+00:00,2023-07-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,3a1ceeae18eb3bf8,approved_fixed_anchor_correction
bf750c6ab190ddd5,fomc meeting minutes,USD,HIGH,2023-07-05T21:30:00+04:30,UTC+04:30,2023-07-05T18:00:00+00:00,2023-07-05T14:00:00-04:00,forex_factory_fixed_schedule_validated,1ca7f805bb2c3265,approved_fixed_anchor_correction
4c9a0106a4ef1e0e,adp non-farm employment change,USD,HIGH,2023-07-06T15:45:00+04:30,UTC+04:30,2023-07-06T12:15:00+00:00,2023-07-06T08:15:00-04:00,forex_factory_fixed_schedule_validated,66ab179612f16433,approved_fixed_anchor_correction
322fa49ec40e1bc5,ism services pmi,USD,HIGH,2023-07-06T17:30:00+04:30,UTC+04:30,2023-07-06T14:00:00+00:00,2023-07-06T10:00:00-04:00,forex_factory_fixed_schedule_validated,12d187a1321ea653,approved_fixed_anchor_correction
b2a4490ec69cee04,core cpi m/m,USD,HIGH,2023-07-12T16:00:00+04:30,UTC+04:30,2023-07-12T12:30:00+00:00,2023-07-12T08:30:00-04:00,forex_factory_fixed_schedule_validated,6e92375ed6668e84,approved_fixed_anchor_correction
d61e3e71f6924744,core ppi m/m,USD,HIGH,2023-07-13T16:00:00+04:30,UTC+04:30,2023-07-13T12:30:00+00:00,2023-07-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,f63ef84964faed33,approved_fixed_anchor_correction
6e28a275e27bf7e1,unemployment claims,USD,HIGH,2023-07-20T16:00:00+04:30,UTC+04:30,2023-07-20T12:30:00+00:00,2023-07-20T08:30:00-04:00,forex_factory_fixed_schedule_validated,abc5e65f007a33d8,approved_fixed_anchor_correction
fb22e0e50e0b4ce4,federal funds rate,USD,HIGH,2023-07-26T21:30:00+04:30,UTC+04:30,2023-07-26T18:00:00+00:00,2023-07-26T14:00:00-04:00,forex_factory_fixed_schedule_validated,2772189d548c2014,approved_fixed_anchor_correction
943fd651612b0bf3,fomc press conference,USD,HIGH,2023-07-26T22:00:00+04:30,UTC+04:30,2023-07-26T18:30:00+00:00,2023-07-26T14:30:00-04:00,forex_factory_fixed_schedule_validated,66205e0f67d30f39,approved_fixed_anchor_correction
c432e12d976bdbdf,main refinancing rate,EUR,HIGH,2023-07-27T15:45:00+04:30,UTC+04:30,2023-07-27T11:45:00+00:00,2023-07-27T07:45:00-04:00,forex_factory_fixed_schedule_validated,700305a518fc87b5,approved_fixed_anchor_correction
d0283db4ded9be4f,advance gdp q/q,USD,HIGH,2023-07-27T16:00:00+04:30,UTC+04:30,2023-07-27T12:30:00+00:00,2023-07-27T08:30:00-04:00,forex_factory_fixed_schedule_validated,9c0eb46c68afcba0,approved_fixed_anchor_correction
f080d774bad0696f,ecb press conference,EUR,HIGH,2023-07-27T16:15:00+04:30,UTC+04:30,2023-07-27T12:45:00+00:00,2023-07-27T08:45:00-04:00,forex_factory_fixed_schedule_validated,2b35cc0de6e27128,approved_fixed_anchor_correction
f056f4961dddd789,ism manufacturing pmi,USD,HIGH,2023-08-01T17:30:00+04:30,UTC+04:30,2023-08-01T14:00:00+00:00,2023-08-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,0c03aa00ba3b06d9,approved_fixed_anchor_correction
5f767a75d573b381,adp non-farm employment change,USD,HIGH,2023-08-02T15:45:00+04:30,UTC+04:30,2023-08-02T12:15:00+00:00,2023-08-02T08:15:00-04:00,forex_factory_fixed_schedule_validated,d24ec1635b0ed8f9,approved_fixed_anchor_correction
40e68a5f654e8b0f,unemployment claims,USD,HIGH,2023-08-03T16:00:00+04:30,UTC+04:30,2023-08-03T12:30:00+00:00,2023-08-03T08:30:00-04:00,forex_factory_fixed_schedule_validated,1fcc61114e55e2d7,approved_fixed_anchor_correction
78e51a470284a3bc,ism services pmi,USD,HIGH,2023-08-03T17:30:00+04:30,UTC+04:30,2023-08-03T14:00:00+00:00,2023-08-03T10:00:00-04:00,forex_factory_fixed_schedule_validated,ea2f07a5d876f9c6,approved_fixed_anchor_correction
a2136e986ed16002,core cpi m/m,USD,HIGH,2023-08-10T16:00:00+04:30,UTC+04:30,2023-08-10T12:30:00+00:00,2023-08-10T08:30:00-04:00,forex_factory_fixed_schedule_validated,5797c7f5851f85be,approved_fixed_anchor_correction
bd77e115f299c486,core ppi m/m,USD,HIGH,2023-08-11T16:00:00+04:30,UTC+04:30,2023-08-11T12:30:00+00:00,2023-08-11T08:30:00-04:00,forex_factory_fixed_schedule_validated,84bde29800b6195d,approved_fixed_anchor_correction
57aebd764c3b3d4b,fomc meeting minutes,USD,HIGH,2023-08-16T21:30:00+04:30,UTC+04:30,2023-08-16T18:00:00+00:00,2023-08-16T14:00:00-04:00,forex_factory_fixed_schedule_validated,815481a49220371e,approved_fixed_anchor_correction
9a303107f23f627a,adp non-farm employment change,USD,HIGH,2023-08-30T15:45:00+04:30,UTC+04:30,2023-08-30T12:15:00+00:00,2023-08-30T08:15:00-04:00,forex_factory_fixed_schedule_validated,c9028436e1e29610,approved_fixed_anchor_correction
334b020ae9a0eb7e,prelim gdp q/q,USD,HIGH,2023-08-30T16:00:00+04:30,UTC+04:30,2023-08-30T12:30:00+00:00,2023-08-30T08:30:00-04:00,forex_factory_fixed_schedule_validated,a2060ee98035d98f,approved_fixed_anchor_correction
8b41122add68bebf,ism manufacturing pmi,USD,HIGH,2023-09-01T17:30:00+04:30,UTC+04:30,2023-09-01T14:00:00+00:00,2023-09-01T10:00:00-04:00,forex_factory_fixed_schedule_validated,fdaa952314b1585f,approved_fixed_anchor_correction
af050d1dedf7654b,core cpi m/m,USD,HIGH,2023-09-13T16:00:00+04:30,UTC+04:30,2023-09-13T12:30:00+00:00,2023-09-13T08:30:00-04:00,forex_factory_fixed_schedule_validated,ab891612d73f0db6,approved_fixed_anchor_correction
