trade_id,month_A,direction_A,entry_time_ny_A,historical_entry_A,executable_entry_A,entry_diff_pips_A,sl_A,tp_A,be_trigger_A,be_stop_A,tick_outcome_A,tick_R_A,first_touch_time_A,auditable_yes_no_A,notes_A,month_B,direction_B,entry_time_ny_B,historical_entry_B,executable_entry_B,entry_diff_pips_B,sl_B,tp_B,be_trigger_B,be_stop_B,tick_outcome_B,tick_R_B,first_touch_time_B,auditable_yes_no_B,notes_B,B_minus_A,changed_outcome
2366,2025-03,SHORT,2025-03-31T14:00:00+00:00,1.08014,1.08014,0.0,1.0815800000000002,1.079006,1.079816,1.08014,FORCED_CLOSE,0.5185185185185619,2025-03-31T14:06:00.394000+00:00,YES,Audit Phase 50O-B: Model A,2025-03,SHORT,2025-03-31T14:00:00+00:00,1.08014,1.08077,6.299999999999084,1.0815800000000002,1.0796359999999998,1.080446,1.08077,FORCED_CLOSE,1.2962962962961304,2025-03-31T14:06:00.394000+00:00,YES,Audit Phase 50O-B: Model B,0.7777777777775685,False
2426,2025-07,LONG,2025-07-01T11:39:00+00:00,1.18144,1.18144,0.0,1.1799699999999995,1.1827840000000005,1.1818240000000002,1.18144,FORCED_CLOSE,0.208333333333267,2025-07-01T11:54:06.727000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,LONG,2025-07-01T11:39:00+00:00,1.18144,1.18093,5.100000000000104,1.1799699999999995,1.1822740000000005,1.1813140000000002,1.18093,FORCED_CLOSE,0.7395833333331673,2025-07-01T11:54:06.727000+00:00,YES,Audit Phase 50O-B: Model B,0.5312499999999003,False
2427,2025-07,SHORT,2025-07-02T11:27:00+00:00,1.17628,1.17628,0.0,1.1775400000000005,1.1749779999999996,1.175908,1.17628,FORCED_CLOSE,0.999999999999782,2025-07-02T11:57:00.264000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-02T11:27:00+00:00,1.17628,1.17661,3.2999999999994145,1.1775400000000005,1.1753079999999996,1.176238,1.17661,TP,1.4,2025-07-02T11:48:47.841000+00:00,YES,Audit Phase 50O-B: Model B,0.40000000000021796,True
2428,2025-07,SHORT,2025-07-03T11:12:00+00:00,1.17926,1.17926,0.0,1.1799700000000002,1.1785459999999996,1.179056,1.17926,FORCED_CLOSE,1.1176470588230116,2025-07-03T11:57:00.060000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-03T11:12:00+00:00,1.17926,1.17946,1.99999999999978,1.1799700000000002,1.1787459999999996,1.179256,1.17946,BE,0.0,2025-07-03T11:21:11.841000+00:00,YES,Audit Phase 50O-B: Model B,-1.1176470588230116,True
2429,2025-07,LONG,2025-07-04T13:00:00+00:00,1.17688,1.17688,0.0,1.1763,1.17737,1.17702,1.17688,FORCED_CLOSE,0.3428571428574857,2025-07-04T13:12:05.769000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,LONG,2025-07-04T13:00:00+00:00,1.17688,1.17665,2.2999999999995246,1.1763,1.17714,1.17679,1.17665,TP,1.4,2025-07-04T13:09:29.632000+00:00,YES,Audit Phase 50O-B: Model B,1.057142857142514,True
2439,2025-07,SHORT,2025-07-21T12:42:00+00:00,1.16652,1.16652,0.0,1.16779,1.1652459999999998,1.166156,1.16652,FORCED_CLOSE,0.1318681318680052,2025-07-21T13:45:00.271000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-21T12:42:00+00:00,1.16652,1.16688,3.5999999999991594,1.16779,1.1656059999999997,1.166516,1.16688,FORCED_CLOSE,0.527472527472265,2025-07-21T13:45:00.271000+00:00,YES,Audit Phase 50O-B: Model B,0.39560439560425986,False
2440,2025-07,LONG,2025-07-22T13:39:00+00:00,1.16946,1.16946,0.0,1.1671399999999998,1.171812,1.170132,1.16946,FORCED_CLOSE,0.1011904761904722,2025-07-22T14:06:00.443000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,LONG,2025-07-22T13:39:00+00:00,1.16946,1.16882,6.399999999999739,1.1671399999999998,1.171172,1.169492,1.16882,FORCED_CLOSE,0.4821428571428149,2025-07-22T14:06:00.443000+00:00,YES,Audit Phase 50O-B: Model B,0.38095238095234274,False
2442,2025-07,SHORT,2025-07-24T12:27:00+00:00,1.17481,1.17481,0.0,1.1764500000000002,1.1732279999999995,1.1743579999999998,1.17481,FORCED_CLOSE,1.0265486725660375,2025-07-24T13:00:00.127000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-24T12:27:00+00:00,1.17481,1.17532,5.100000000000104,1.1764500000000002,1.1737379999999995,1.1748679999999998,1.17532,TP,1.4,2025-07-24T12:40:20.873000+00:00,YES,Audit Phase 50O-B: Model B,0.37345132743396237,True
2443,2025-07,SHORT,2025-07-25T11:09:00+00:00,1.17237,1.17237,0.0,1.1735800000000003,1.1712499999999997,1.1720499999999998,1.17237,FORCED_CLOSE,0.6999999999996048,2025-07-25T11:21:00.113000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-25T11:09:00+00:00,1.17237,1.17278,4.100000000000215,1.1735800000000003,1.1716599999999997,1.1724599999999998,1.17278,FORCED_CLOSE,1.2124999999994397,2025-07-25T11:21:00.113000+00:00,YES,Audit Phase 50O-B: Model B,0.5124999999998349,False
2444,2025-07,SHORT,2025-07-28T11:00:00+00:00,1.16534,1.16534,0.0,1.1663800000000002,1.1645279999999998,1.165108,1.16534,FORCED_CLOSE,1.0862068965515743,2025-07-28T11:18:00.014000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-28T11:00:00+00:00,1.16534,1.1658,4.599999999999049,1.1663800000000002,1.1649879999999997,1.165568,1.1658,BE,0.0,2025-07-28T11:00:21.324000+00:00,YES,Audit Phase 50O-B: Model B,-1.0862068965515743,True
2445,2025-07,SHORT,2025-07-29T12:06:00+00:00,1.15344,1.15344,0.0,1.15497,1.152236,1.153096,1.15344,FORCED_CLOSE,0.0348837209302029,2025-07-29T12:21:01.568000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-29T12:06:00+00:00,1.15344,1.15411,6.699999999999484,1.15497,1.152906,1.153766,1.15411,FORCED_CLOSE,0.8139534883720034,2025-07-29T12:21:01.568000+00:00,YES,Audit Phase 50O-B: Model B,0.7790697674418006,False
2446,2025-07,SHORT,2025-07-30T20:09:00+00:00,1.14202,1.14202,0.0,1.1437100000000002,1.1405919999999998,1.1416119999999998,1.14202,FORCED_CLOSE,0.7058823529410909,2025-07-30T20:21:04.695000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-30T20:09:00+00:00,1.14202,1.14269,6.699999999999484,1.1437100000000002,1.1412619999999998,1.1422819999999998,1.14269,TP,1.4,2025-07-30T20:20:58.532000+00:00,YES,Audit Phase 50O-B: Model B,0.694117647058909,True
2447,2025-07,SHORT,2025-07-31T13:00:00+00:00,1.14252,1.14252,0.0,1.14342,1.1417639999999998,1.142304,1.14252,FORCED_CLOSE,0.4814814814811679,2025-07-31T13:06:00.286000+00:00,YES,Audit Phase 50O-B: Model A,2025-07,SHORT,2025-07-31T13:00:00+00:00,1.14252,1.14288,3.5999999999991594,1.14342,1.1421239999999997,1.142664,1.14288,BE,0.0,2025-07-31T13:02:02.081000+00:00,YES,Audit Phase 50O-B: Model B,-0.4814814814811679,True
