config_id,phase,entry_time,exit_time,entry_price,exit_price,direction,pnl_net_r,slippage
V49_7_0014,TRAIN,2021-06-22 11:03:00+00:00,2021-06-22 11:08:00.833000+00:00,1.18931,1.1897600000000006,LONG,1.2667,0.2
V49_7_0014,TRAIN,2021-06-24 11:30:00+00:00,2021-06-24 11:40:29.826000+00:00,1.19366,1.19399,SHORT,-1.2121,0.2
V49_7_0014,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:25:14.019000+00:00,1.19494,1.1951800000000001,SHORT,-1.2917,0.2
V49_7_0015,TRAIN,2021-06-04 12:09:00+00:00,2021-06-04 12:25:19.956000+00:00,1.21161,1.2119699999999998,SHORT,-1.1944,0.2
V49_7_0015,TRAIN,2021-06-04 12:12:00+00:00,2021-06-04 12:30:01.448000+00:00,1.21162,1.2121,SHORT,-1.1458,0.2
V49_7_0015,TRAIN,2021-06-04 12:15:00+00:00,2021-06-04 12:30:01.448000+00:00,1.21159,1.21215,SHORT,-1.125,0.2
V49_7_0015,TRAIN,2021-06-08 12:30:00+00:00,2021-06-08 12:36:20.333000+00:00,1.21821,1.2185899999999998,SHORT,-1.1842,0.2
V49_7_0015,TRAIN,2021-06-08 12:33:00+00:00,2021-06-08 13:08:27.846000+00:00,1.21826,1.2182099999999998,SHORT,-0.0294,0.2
V49_7_0015,TRAIN,2021-06-10 14:57:00+00:00,2021-06-10 15:05:33.582000+00:00,1.21709,1.2175299999999998,SHORT,-1.1591,0.2
V49_7_0015,TRAIN,2021-06-14 14:00:00+00:00,2021-06-14 14:23:41.096000+00:00,1.21201,1.2125099999999998,SHORT,-1.14,0.2
V49_7_0015,TRAIN,2021-06-14 14:09:00+00:00,2021-06-14 14:23:40.482000+00:00,1.21197,1.2124700000000002,SHORT,-1.14,0.2
V49_7_0015,TRAIN,2021-06-17 14:33:00+00:00,2021-06-17 15:10:12.456000+00:00,1.19279,1.1928400000000001,LONG,-0.0204,0.2
V49_7_0015,TRAIN,2021-06-24 13:45:00+00:00,2021-06-24 14:38:11.873000+00:00,1.19478,1.19342,SHORT,1.8971,0.2
V49_7_0015,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:30:15.759000+00:00,1.19489,1.19531,SHORT,-1.1667,0.2
V49_7_0015,TRAIN,2021-06-25 12:30:00+00:00,2021-06-25 12:30:16.373000+00:00,1.19493,1.19545,SHORT,-1.1346,0.2
V49_7_0016,TRAIN,2021-06-04 12:12:00+00:00,2021-06-04 12:30:01.448000+00:00,1.21162,1.2121,SHORT,-1.1458,0.2
V49_7_0016,TRAIN,2021-06-04 12:15:00+00:00,2021-06-04 12:30:01.448000+00:00,1.21159,1.21215,SHORT,-1.125,0.2
V49_7_0016,TRAIN,2021-06-07 11:51:00+00:00,2021-06-07 12:29:42.500000+00:00,1.21672,1.21667,SHORT,-0.0435,0.2
V49_7_0016,TRAIN,2021-06-08 12:30:00+00:00,2021-06-08 12:36:20.333000+00:00,1.21821,1.2185899999999998,SHORT,-1.1842,0.2
V49_7_0016,TRAIN,2021-06-10 11:48:00+00:00,2021-06-10 19:47:48.761000+00:00,1.21724,1.21732,SHORT,-0.0487,0.2
V49_7_0016,TRAIN,2021-06-14 14:00:00+00:00,2021-06-14 14:23:41.096000+00:00,1.21201,1.2125099999999998,SHORT,-1.14,0.2
V49_7_0016,TRAIN,2021-06-16 11:03:00+00:00,2021-06-16 12:53:44.615000+00:00,1.21174,1.2117900000000001,LONG,-0.0323,0.2
V49_7_0016,TRAIN,2021-06-16 11:09:00+00:00,2021-06-16 12:15:35.125000+00:00,1.21165,1.2125299999999994,LONG,1.8409,0.2
V49_7_0016,TRAIN,2021-06-24 13:45:00+00:00,2021-06-24 14:38:11.873000+00:00,1.19478,1.19342,SHORT,1.8971,0.2
V49_7_0016,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:30:15.759000+00:00,1.19489,1.19531,SHORT,-1.1667,0.2
V49_7_0016,TRAIN,2021-06-30 11:21:00+00:00,2021-06-30 11:58:28.542000+00:00,1.18849,1.1894500000000001,LONG,1.8542,0.2
V49_7_0017,TRAIN,2021-06-02 15:00:00+00:00,2021-06-02 17:24:30.398000+00:00,1.22071,1.22076,LONG,-0.0336,0.2
V49_7_0017,TRAIN,2021-06-08 13:54:00+00:00,2021-06-08 14:41:35.579000+00:00,1.21764,1.2189025,LONG,2.3614,0.2
V49_7_0017,TRAIN,2021-06-09 15:12:00+00:00,2021-06-09 15:39:37.607000+00:00,1.21847,1.2189450000000002,SHORT,-1.1474,0.2
V49_7_0017,TRAIN,2021-06-10 15:06:00+00:00,2021-06-10 15:13:15.514000+00:00,1.21722,1.2177550000000001,SHORT,-1.1308,0.2
V49_7_0017,TRAIN,2021-06-15 14:36:00+00:00,2021-06-15 14:43:22.999000+00:00,1.21242,1.2120349999999998,LONG,-1.1818,0.2
V49_7_0017,TRAIN,2021-06-28 14:06:00+00:00,2021-06-28 14:09:39.997000+00:00,1.19309,1.1930399999999999,SHORT,-0.0408,0.2
V49_7_0017,TRAIN,2021-06-29 15:33:00+00:00,2021-06-29 15:39:07.839000+00:00,1.19115,1.1907949999999998,LONG,-1.1972,0.2
V49_7_0018,TRAIN,2021-06-01 13:57:00+00:00,2021-06-01 13:59:12.896000+00:00,1.22365,1.2241100000000003,SHORT,-1.1522,0.2
V49_7_0018,TRAIN,2021-06-04 11:57:00+00:00,2021-06-04 12:03:34.517000+00:00,1.21153,1.21179,SHORT,-1.2692,0.2
V49_7_0018,TRAIN,2021-06-08 11:51:00+00:00,2021-06-08 12:45:03.323000+00:00,1.21796,1.21801,LONG,-0.025,0.2
V49_7_0018,TRAIN,2021-06-10 11:48:00+00:00,2021-06-10 19:47:48.761000+00:00,1.21724,1.21732,SHORT,-0.0487,0.2
V49_7_0018,TRAIN,2021-06-22 11:03:00+00:00,2021-06-22 11:18:11.925000+00:00,1.18931,1.1893600000000002,LONG,-0.05,0.2
V49_7_0018,TRAIN,2021-06-24 11:30:00+00:00,2021-06-24 11:48:26.720000+00:00,1.19366,1.1941000000000002,SHORT,-1.1591,0.2
V49_7_0018,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:25:39.603000+00:00,1.19494,1.1952600000000002,SHORT,-1.2187,0.2
V49_7_0019,TRAIN,2021-06-02 15:00:00+00:00,2021-06-02 17:24:30.398000+00:00,1.22071,1.22076,LONG,-0.0303,0.2
V49_7_0019,TRAIN,2021-06-08 13:54:00+00:00,2021-06-08 14:02:14.769000+00:00,1.21764,1.21872,LONG,1.8704,0.2
V49_7_0019,TRAIN,2021-06-10 12:21:00+00:00,2021-06-10 12:30:01.375000+00:00,1.21709,1.21573,SHORT,1.8971,0.2
V49_7_0019,TRAIN,2021-06-15 14:36:00+00:00,2021-06-15 14:43:22.999000+00:00,1.21242,1.2120399999999998,LONG,-1.1842,0.2
V49_7_0019,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:30:15.759000+00:00,1.19489,1.19531,SHORT,-1.1667,0.2
V49_7_0019,TRAIN,2021-06-28 14:33:00+00:00,2021-06-28 14:49:26.474000+00:00,1.19248,1.1939199999999996,LONG,1.9028,0.2
