file,line,match,keyword,severity
BOT_V2_DAYTIME_LAB\src\run_phase9_management_frequency.py,25,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_management_frequency.py,72,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase9_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_trade_frequency.py,24,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase9_trade_frequency.py,76,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase9_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase_5_robustness.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase_5_robustness.py,51,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase5_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase_5_tournament.py,13,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase_5_tournament.py,14,"news_path = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\data\news_eurusd_v2_utc.csv""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_phase_5_tournament.py,66,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\phase5_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_rebuild_zip.py,8,"base = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_recursive_zip_cleanup.py,6,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_same_name_zip_rebuild.py,9,"ROOT_DIR = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_single_zip_authority_fix.py,7,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\run_single_zip_authority_fix.py,26,""".git"", "".env"", "".venv"", ""__pycache__"", ""secrets"", ""credentials"", ""tokens"", ""keys"", ""pem"", ""node_mod",token,WARNING
BOT_V2_DAYTIME_LAB\src\run_strategy_ranking.py,8,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\test_data_load.py,6,"p = r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\data\certified_m3\EURUSD_M",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\test_manual_hypotheses.py,9,"manifest_path = r""C:\Users\alera\Desktop\Bot\Bot V1\data_manifest\certified_data_paths.json""",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\test_manual_hypotheses.py,59,"out_dir = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo\BOT_V2_DAYTIME_LAB\outputs\manual_",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\validate_phase26a_zip.py,8,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\validate_zip_internals.py,8,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
BOT_V2_DAYTIME_LAB\src\verify_local_vs_zip.py,11,"root = Path(r""C:\Users\alera\Desktop\Bot\BOT DE TRADING ultimo"")",C:\\Users\\,WARNING
