config_id,phase,entry_time,exit_time,entry_price,exit_price,direction,pnl_net_r,slippage
V49_7B_0014,TRAIN,2020-03-20 13:03:00+00:00,2020-03-20 13:07:36.385000+00:00,1.07094,1.07025,LONG,-1.1014,0.2
V49_7B_0014,TRAIN,2020-03-24 13:42:00+00:00,2020-03-24 14:32:15.038000+00:00,1.08084,1.07781,LONG,-1.0231,0.2
V49_7B_0014,TRAIN,2020-03-27 14:33:00+00:00,2020-03-27 14:42:13.841000+00:00,1.09921,1.09843,LONG,-1.0897,0.2
V49_7B_0014,TRAIN,2020-03-31 14:24:00+00:00,2020-03-31 14:33:46.370000+00:00,1.09563,1.0978425,LONG,2.4209,0.2
V49_7B_0015,TRAIN,2020-03-03 13:57:00+00:00,2020-03-03 14:10:07.444000+00:00,1.11162,1.1116700000000002,LONG,-0.0328,0.2
V49_7B_0015,TRAIN,2020-03-09 12:00:00+00:00,2020-03-09 12:07:14.432000+00:00,1.14238,1.143305,SHORT,-1.0757,0.2
V49_7B_0015,TRAIN,2020-03-09 13:54:00+00:00,2020-03-09 20:00:00.020000+00:00,1.141,1.14519,LONG,0.7923,0.2
V49_7B_0015,TRAIN,2020-03-16 14:00:00+00:00,2020-03-16 14:54:54.807000+00:00,1.11487,1.1108325000000001,SHORT,2.4567,0.2
V49_7B_0015,TRAIN,2020-03-16 14:09:00+00:00,2020-03-16 14:16:52.254000+00:00,1.11478,1.11473,SHORT,-0.015,0.2
V49_7B_0015,TRAIN,2020-03-20 12:24:00+00:00,2020-03-20 12:42:39.267000+00:00,1.07297,1.0754325,LONG,2.4289,0.2
V49_7B_0015,TRAIN,2020-03-20 14:33:00+00:00,2020-03-20 14:39:12.194000+00:00,1.07349,1.072175,LONG,-1.0532,0.2
V49_7B_0015,TRAIN,2020-03-24 12:03:00+00:00,2020-03-24 12:12:29.161000+00:00,1.08618,1.0834925,SHORT,2.4349,0.2
V49_7B_0015,TRAIN,2020-03-25 13:00:00+00:00,2020-03-25 13:12:57.073000+00:00,1.08199,1.083035,SHORT,-1.067,0.2
V49_7B_0015,TRAIN,2020-03-25 13:06:00+00:00,2020-03-25 13:12:57.124000+00:00,1.08214,1.08305,SHORT,-1.0769,0.2
V49_7B_0016,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:25:46.370000+00:00,1.11118,1.11216,SHORT,-1.0714,0.2
V49_7B_0016,TRAIN,2020-03-06 14:24:00+00:00,2020-03-05 21:00:00.112000+00:00,1.11978,1.12285,SHORT,-0.1065,0.2
V49_7B_0016,TRAIN,2020-03-06 14:48:00+00:00,2020-03-05 21:00:00.112000+00:00,1.11843,1.12285,SHORT,-0.1382,0.2
V49_7B_0016,TRAIN,2020-03-16 14:42:00+00:00,2020-03-12 20:00:00.107000+00:00,1.12317,1.11803,LONG,-0.2458,0.2
V49_7B_0016,TRAIN,2020-03-19 14:51:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09723,1.08984,LONG,-0.1993,0.2
V49_7B_0016,TRAIN,2020-03-19 14:54:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09672,1.08984,LONG,-0.1965,0.2
V49_7B_0016,TRAIN,2020-03-20 13:03:00+00:00,2020-03-19 13:06:00.102000+00:00,1.08028,1.0606799999999998,LONG,0.9964,0.2
V49_7B_0016,TRAIN,2020-03-24 13:42:00+00:00,2020-03-20 14:33:00.376000+00:00,1.07278,1.0607,LONG,0.9942,0.2
V49_7B_0016,TRAIN,2020-03-27 14:33:00+00:00,2020-03-24 12:49:28.600000+00:00,1.08232,1.04958,LONG,0.9979,0.2
V49_7B_0016,TRAIN,2020-03-27 14:51:00+00:00,2020-03-24 20:00:00.093000+00:00,1.08084,1.07713,LONG,-0.1049,0.2
V49_7B_0017,TRAIN,2020-03-09 12:00:00+00:00,2020-03-06 21:00:00.018000+00:00,1.13397,1.13065,SHORT,0.24,0.2
V49_7B_0017,TRAIN,2020-03-09 13:54:00+00:00,2020-03-06 14:48:00.257000+00:00,1.13397,1.128425,LONG,0.9874,0.2
V49_7B_0017,TRAIN,2020-03-25 13:06:00+00:00,2020-03-19 14:00:00.191000+00:00,1.08047,1.083885,SHORT,0.9795,0.2
V49_7B_0018,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:25:46.370000+00:00,1.11118,1.11216,SHORT,-1.0714,0.2
V49_7B_0018,TRAIN,2020-03-05 13:57:00+00:00,2020-03-05 14:07:07.764000+00:00,1.11813,1.11861,SHORT,-1.1458,0.2
V49_7B_0018,TRAIN,2020-03-06 14:21:00+00:00,2020-03-06 14:50:41.684000+00:00,1.13397,1.13505,SHORT,-1.0648,0.2
V49_7B_0018,TRAIN,2020-03-06 14:24:00+00:00,2020-03-06 14:50:42.141000+00:00,1.13388,1.13516,SHORT,-1.0547,0.2
V49_7B_0018,TRAIN,2020-03-06 14:48:00+00:00,2020-03-06 14:53:42.975000+00:00,1.13397,1.13537,SHORT,-1.05,0.2
V49_7B_0018,TRAIN,2020-03-12 13:06:00+00:00,2020-03-12 13:09:51.629000+00:00,1.12317,1.12512,LONG,1.4462,0.2
V49_7B_0018,TRAIN,2020-03-12 13:36:00+00:00,2020-03-12 14:04:05.273000+00:00,1.12295,1.12123,LONG,-1.0407,0.2
V49_7B_0018,TRAIN,2020-03-13 12:30:00+00:00,2020-03-13 12:31:14.111000+00:00,1.11547,1.11455,LONG,-1.0761,0.2
V49_7B_0018,TRAIN,2020-03-18 12:24:00+00:00,2020-03-18 12:58:41.854000+00:00,1.09672,1.09414,LONG,-1.0271,0.2
V49_7B_0018,TRAIN,2020-03-19 13:15:00+00:00,2020-03-19 15:04:42.457000+00:00,1.08029,1.0779699999999999,LONG,-1.0302,0.2
V49_7B_0018,TRAIN,2020-03-19 13:54:00+00:00,2020-03-19 15:06:06.659000+00:00,1.08014,1.0771600000000001,LONG,-1.0235,0.2
V49_7B_0018,TRAIN,2020-03-19 13:57:00+00:00,2020-03-19 15:05:55.943000+00:00,1.08028,1.07748,LONG,-1.025,0.2
V49_7B_0018,TRAIN,2020-03-20 13:03:00+00:00,2020-03-20 13:08:04.224000+00:00,1.07094,1.07002,LONG,-1.0761,0.2
V49_7B_0018,TRAIN,2020-03-24 13:42:00+00:00,2020-03-24 17:29:55.041000+00:00,1.08084,1.0768,LONG,-1.0173,0.2
V49_7B_0018,TRAIN,2020-03-26 12:45:00+00:00,2020-03-26 12:55:28.275000+00:00,1.09487,1.09597,SHORT,-1.0636,0.2
V49_7B_0019,TRAIN,2020-03-09 12:00:00+00:00,2020-03-06 21:00:00.018000+00:00,1.13397,1.13065,SHORT,0.24,0.2
V49_7B_0019,TRAIN,2020-03-09 13:54:00+00:00,2020-03-06 14:48:00.257000+00:00,1.13397,1.128425,LONG,0.9874,0.2
V49_7B_0019,TRAIN,2020-03-25 13:06:00+00:00,2020-03-19 14:00:00.191000+00:00,1.08047,1.083885,SHORT,0.9795,0.2
V49_7B_0020,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:25:46.370000+00:00,1.11118,1.11216,SHORT,-1.0714,0.2
V49_7B_0020,TRAIN,2020-03-05 13:57:00+00:00,2020-03-05 14:07:07.764000+00:00,1.11813,1.11861,SHORT,-1.1458,0.2
V49_7B_0020,TRAIN,2020-03-06 14:21:00+00:00,2020-03-06 14:50:41.684000+00:00,1.13397,1.13505,SHORT,-1.0648,0.2
V49_7B_0020,TRAIN,2020-03-12 13:06:00+00:00,2020-03-12 13:16:56.950000+00:00,1.12317,1.12322,LONG,-0.0154,0.2
V49_7B_0020,TRAIN,2020-03-13 12:30:00+00:00,2020-03-13 12:31:14.111000+00:00,1.11547,1.11455,LONG,-1.0761,0.2
V49_7B_0020,TRAIN,2020-03-18 12:24:00+00:00,2020-03-18 12:58:41.854000+00:00,1.09672,1.09414,LONG,-1.0271,0.2
V49_7B_0020,TRAIN,2020-03-19 13:15:00+00:00,2020-03-19 13:33:11.866000+00:00,1.08029,1.08034,LONG,-0.0086,0.2
V49_7B_0020,TRAIN,2020-03-20 13:03:00+00:00,2020-03-20 13:08:04.224000+00:00,1.07094,1.07002,LONG,-1.0761,0.2
V49_7B_0020,TRAIN,2020-03-24 13:42:00+00:00,2020-03-24 17:29:55.041000+00:00,1.08084,1.0768,LONG,-1.0173,0.2
V49_7B_0020,TRAIN,2020-03-26 12:45:00+00:00,2020-03-26 12:55:28.275000+00:00,1.09487,1.09597,SHORT,-1.0636,0.2
V49_7B_0021,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:14:18.177000+00:00,1.11118,1.111915,SHORT,-1.0952,0.2
V49_7B_0021,TRAIN,2020-03-04 16:00:00+00:00,2020-03-04 14:09:06.898000+00:00,1.11246,1.11105,LONG,-1.0496,0.2
V49_7B_0021,TRAIN,2020-03-05 15:48:00+00:00,2020-03-05 20:33:55.353000+00:00,1.11986,1.1220800000000002,SHORT,-1.0315,0.2
V49_7B_0021,TRAIN,2020-03-19 13:54:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09715,1.08984,LONG,-0.2659,0.2
V49_7B_0021,TRAIN,2020-03-19 13:57:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09672,1.08984,LONG,-0.2597,0.2
V49_7B_0021,TRAIN,2020-03-20 13:03:00+00:00,2020-03-19 14:03:00.313000+00:00,1.08024,1.0656,LONG,0.9952,0.2
V49_7B_0021,TRAIN,2020-03-27 14:33:00+00:00,2020-03-25 20:00:00.100000+00:00,1.08052,1.08836,LONG,0.2851,0.2
V49_7B_0022,TRAIN,2020-03-20 12:24:00+00:00,2020-03-19 16:27:57.793000+00:00,1.08028,1.06833,LONG,-1.0059,0.2
V49_7B_0023,TRAIN,2020-03-09 12:00:00+00:00,2020-03-06 15:30:00.188000+00:00,1.13063,1.14908,SHORT,0.9962,0.2
V49_7B_0023,TRAIN,2020-03-09 13:54:00+00:00,2020-03-06 21:00:00.018000+00:00,1.13115,1.13059,LONG,-0.0651,0.2
V49_7B_0023,TRAIN,2020-03-20 12:24:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09672,1.08984,LONG,-0.1904,0.2
V49_7B_0023,TRAIN,2020-03-24 12:03:00+00:00,2020-03-19 14:51:00.323000+00:00,1.07946,1.0905150000000001,SHORT,0.9937,0.2
V49_7B_0024,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:15:45.752000+00:00,1.11118,1.112015,SHORT,-1.0838,0.2
V49_7B_0024,TRAIN,2020-03-19 13:57:00+00:00,2020-03-16 14:00:00.156000+00:00,1.11487,1.060785,LONG,0.9987,0.2
