config_id,phase,slippage,net_r
V49_7B_0029,TRAIN,0.3,2.4866
V49_7B_0029,TRAIN,0.5,2.4833
V49_7B_0029,TRAIN,0.2,2.4639
V49_7B_0029,TRAIN,0.3,2.4588
V49_7B_0029,TRAIN,0.5,2.4485
V49_7B_0029,TRAIN,0.2,-1.0246
V49_7B_0029,TRAIN,0.3,-1.0282
V49_7B_0029,TRAIN,0.5,-1.0352
V49_7B_0029,TRAIN,0.2,-1.0149
V49_7B_0029,TRAIN,0.3,-1.017
V49_7B_0029,TRAIN,0.5,-1.0213
V49_7B_0029,TRAIN,0.2,-0.0286
V49_7B_0029,TRAIN,0.3,-0.0429
V49_7B_0029,TRAIN,0.5,-0.0714
V49_7B_0029,TRAIN,0.2,-0.0137
V49_7B_0029,TRAIN,0.3,-0.0205
V49_7B_0029,TRAIN,0.5,-0.0342
V49_7B_0029,TRAIN,0.2,-0.0179
V49_7B_0029,TRAIN,0.3,-0.0268
V49_7B_0029,TRAIN,0.5,-0.0446
V49_7B_0029,TRAIN,0.2,2.4788
V49_7B_0029,TRAIN,0.3,2.4758
V49_7B_0029,TRAIN,0.5,2.4697
V49_7B_0029,TRAIN,0.2,-1.0673
V49_7B_0029,TRAIN,0.3,-1.0769
V49_7B_0029,TRAIN,0.5,-1.0962
V49_7B_0030,TRAIN,0.2,-0.1348
V49_7B_0030,TRAIN,0.3,-0.135
V49_7B_0030,TRAIN,0.5,-0.1354
V49_7B_0031,TRAIN,0.2,0.3547
V49_7B_0031,TRAIN,0.3,0.3541
V49_7B_0031,TRAIN,0.5,0.3531
V49_7B_0032,TRAIN,0.2,1.4517
V49_7B_0032,TRAIN,0.3,1.4448
V49_7B_0032,TRAIN,0.5,1.431
V49_7B_0032,TRAIN,0.2,-0.1614
V49_7B_0032,TRAIN,0.3,-0.1616
V49_7B_0032,TRAIN,0.5,-0.1621
V49_7B_0032,TRAIN,0.2,0.9919
V49_7B_0032,TRAIN,0.3,0.9908
V49_7B_0032,TRAIN,0.5,0.9884
V49_7B_0033,TRAIN,0.2,-1.2593
V49_7B_0033,TRAIN,0.3,-1.2963
V49_7B_0033,TRAIN,0.5,-1.3704
V49_7B_0033,TRAIN,0.2,0.5758
V49_7B_0033,TRAIN,0.3,0.5152
V49_7B_0033,TRAIN,0.5,0.3939
V49_7B_0033,TRAIN,0.2,0.9972
V49_7B_0033,TRAIN,0.3,0.9968
V49_7B_0033,TRAIN,0.5,0.996
V49_7B_0033,TRAIN,0.2,-0.1946
V49_7B_0033,TRAIN,0.3,-0.195
V49_7B_0033,TRAIN,0.5,-0.1959
V49_7B_0034,TRAIN,0.2,-1.2333
V49_7B_0034,TRAIN,0.3,-1.2667
V49_7B_0034,TRAIN,0.5,-1.3333
V49_7B_0034,TRAIN,0.2,1.3542
V49_7B_0034,TRAIN,0.3,1.3333
V49_7B_0034,TRAIN,0.5,1.2917
V49_7B_0034,TRAIN,0.2,-1.1728
V49_7B_0034,TRAIN,0.3,-1.1975
V49_7B_0034,TRAIN,0.5,-1.2469
V49_7B_0034,TRAIN,0.2,-1.1261
V49_7B_0034,TRAIN,0.3,-1.1441
V49_7B_0034,TRAIN,0.5,-1.1802
V49_7B_0034,TRAIN,0.2,0.7222
V49_7B_0034,TRAIN,0.3,0.6111
V49_7B_0034,TRAIN,0.5,0.3889
V49_7B_0034,TRAIN,0.2,-1.1667
V49_7B_0034,TRAIN,0.3,-1.1905
V49_7B_0034,TRAIN,0.5,-1.2381
V49_7B_0034,TRAIN,0.2,1.4844
V49_7B_0034,TRAIN,0.3,1.4822
V49_7B_0034,TRAIN,0.5,1.4777
V49_7B_0034,TRAIN,0.2,1.3056
V49_7B_0034,TRAIN,0.3,1.2778
V49_7B_0034,TRAIN,0.5,1.2222
V49_7B_0034,TRAIN,0.2,-1.1333
V49_7B_0034,TRAIN,0.3,-1.1524
V49_7B_0034,TRAIN,0.5,-1.1905
V49_7B_0034,TRAIN,0.2,1.4152
V49_7B_0034,TRAIN,0.3,1.403
V49_7B_0034,TRAIN,0.5,1.3788
V49_7B_0034,TRAIN,0.2,-1.0631
V49_7B_0034,TRAIN,0.3,-1.0721
V49_7B_0034,TRAIN,0.5,-1.0901
V49_7B_0034,TRAIN,0.2,-1.0864
V49_7B_0034,TRAIN,0.3,-1.0988
V49_7B_0034,TRAIN,0.5,-1.1235
V49_7B_0034,TRAIN,0.2,-1.0833
V49_7B_0034,TRAIN,0.3,-1.0952
V49_7B_0034,TRAIN,0.5,-1.119
V49_7B_0034,TRAIN,0.2,-1.1373
V49_7B_0034,TRAIN,0.3,-1.1569
V49_7B_0034,TRAIN,0.5,-1.1961
V49_7B_0034,TRAIN,0.2,1.3939
V49_7B_0034,TRAIN,0.3,1.3788
V49_7B_0034,TRAIN,0.5,1.3485
V49_7B_0034,TRAIN,0.2,-1.0915
V49_7B_0034,TRAIN,0.3,-1.1046
V49_7B_0034,TRAIN,0.5,-1.1307
V49_7B_0034,TRAIN,0.2,-1.0881
V49_7B_0034,TRAIN,0.3,-1.1006
V49_7B_0034,TRAIN,0.5,-1.1258
V49_7B_0034,TRAIN,0.2,-1.1414
V49_7B_0034,TRAIN,0.3,-1.1616
V49_7B_0034,TRAIN,0.5,-1.202
V49_7B_0034,TRAIN,0.2,1.3495
V49_7B_0034,TRAIN,0.3,1.328
V49_7B_0034,TRAIN,0.5,1.2849
V49_7B_0034,TRAIN,0.2,-1.0697
V49_7B_0034,TRAIN,0.3,-1.0796
V49_7B_0034,TRAIN,0.5,-1.0995
V49_7B_0034,TRAIN,0.2,-1.2222
V49_7B_0034,TRAIN,0.3,-1.254
V49_7B_0034,TRAIN,0.5,-1.3175
V49_7B_0034,TRAIN,0.2,-1.2593
V49_7B_0034,TRAIN,0.3,-1.2963
V49_7B_0034,TRAIN,0.5,-1.3704
V49_7B_0034,TRAIN,0.2,-1.1728
V49_7B_0034,TRAIN,0.3,-1.1975
V49_7B_0034,TRAIN,0.5,-1.2469
V49_7B_0035,TRAIN,0.2,-1.175
V49_7B_0035,TRAIN,0.3,-1.2
V49_7B_0035,TRAIN,0.5,-1.25
V49_7B_0035,TRAIN,0.2,-0.0345
V49_7B_0035,TRAIN,0.3,-0.0517
V49_7B_0035,TRAIN,0.5,-0.0862
V49_7B_0035,TRAIN,0.2,-1.2642
V49_7B_0035,TRAIN,0.3,-1.3019
V49_7B_0035,TRAIN,0.5,-1.3774
V49_7B_0035,TRAIN,0.2,0.9749
V49_7B_0035,TRAIN,0.3,0.9713
V49_7B_0035,TRAIN,0.5,0.9641
V49_7B_0035,TRAIN,0.2,1.9545
V49_7B_0035,TRAIN,0.3,1.9481
V49_7B_0035,TRAIN,0.5,1.9351
V49_7B_0035,TRAIN,0.2,0.2972
V49_7B_0035,TRAIN,0.3,0.2964
V49_7B_0035,TRAIN,0.5,0.2948
V49_7B_0036,TRAIN,0.2,-1.175
V49_7B_0036,TRAIN,0.3,-1.2
V49_7B_0036,TRAIN,0.5,-1.25
V49_7B_0036,TRAIN,0.2,-0.0313
V49_7B_0036,TRAIN,0.3,-0.0469
V49_7B_0036,TRAIN,0.5,-0.0781
V49_7B_0036,TRAIN,0.2,1.9635
V49_7B_0036,TRAIN,0.3,1.9583
V49_7B_0036,TRAIN,0.5,1.9479
V49_7B_0036,TRAIN,0.2,0.2248
V49_7B_0036,TRAIN,0.3,0.2242
V49_7B_0036,TRAIN,0.5,0.2229
V49_7B_0037,TRAIN,0.2,-0.1358
V49_7B_0037,TRAIN,0.3,-0.136
V49_7B_0037,TRAIN,0.5,-0.1364
V49_7B_0037,TRAIN,0.2,0.9961
V49_7B_0037,TRAIN,0.3,0.9955
V49_7B_0037,TRAIN,0.5,0.9944
V49_7B_0037,TRAIN,0.2,0.984
V49_7B_0037,TRAIN,0.3,0.9817
V49_7B_0037,TRAIN,0.5,0.9771
V49_7B_0038,TRAIN,0.2,1.8542
V49_7B_0038,TRAIN,0.3,1.8333
V49_7B_0038,TRAIN,0.5,1.7917
V49_7B_0038,TRAIN,0.2,0.9929
V49_7B_0038,TRAIN,0.3,0.9919
V49_7B_0038,TRAIN,0.5,0.9899
V49_7B_0040,TRAIN,0.2,-0.0261
V49_7B_0040,TRAIN,0.3,-0.0392
V49_7B_0040,TRAIN,0.5,-0.0654
V49_7B_0040,TRAIN,0.2,-1.1795
V49_7B_0040,TRAIN,0.3,-1.2051
V49_7B_0040,TRAIN,0.5,-1.2564
V49_7B_0040,TRAIN,0.2,0.988
V49_7B_0040,TRAIN,0.3,0.9863
V49_7B_0040,TRAIN,0.5,0.9828
V49_7B_0040,TRAIN,0.2,0.9732
V49_7B_0040,TRAIN,0.3,0.9693
V49_7B_0040,TRAIN,0.5,0.9617
V49_7B_0040,TRAIN,0.2,0.9905
V49_7B_0040,TRAIN,0.3,0.9892
V49_7B_0040,TRAIN,0.5,0.9864
V49_7B_0040,TRAIN,0.2,-1.0165
V49_7B_0040,TRAIN,0.3,-1.0188
V49_7B_0040,TRAIN,0.5,-1.0236
V49_7B_0040,TRAIN,0.2,-1.0098
V49_7B_0040,TRAIN,0.3,-1.0112
V49_7B_0040,TRAIN,0.5,-1.014
V49_7B_0040,TRAIN,0.2,-0.2084
V49_7B_0040,TRAIN,0.3,-0.2096
V49_7B_0040,TRAIN,0.5,-0.2119
V49_7B_0040,TRAIN,0.2,-0.0891
V49_7B_0040,TRAIN,0.3,-0.0899
V49_7B_0040,TRAIN,0.5,-0.0917
V49_7B_0042,TRAIN,0.2,-1.2593
V49_7B_0042,TRAIN,0.3,-1.2963
V49_7B_0042,TRAIN,0.5,-1.3704
V49_7B_0042,TRAIN,0.2,0.5758
V49_7B_0042,TRAIN,0.3,0.5152
V49_7B_0042,TRAIN,0.5,0.3939
V49_7B_0042,TRAIN,0.2,0.9972
V49_7B_0042,TRAIN,0.3,0.9968
V49_7B_0042,TRAIN,0.5,0.996
V49_7B_0043,TRAIN,0.2,-1.1867
V49_7B_0043,TRAIN,0.3,-1.2133
V49_7B_0043,TRAIN,0.5,-1.2667
V49_7B_0043,TRAIN,0.2,-0.036
V49_7B_0043,TRAIN,0.3,-0.0541
V49_7B_0043,TRAIN,0.5,-0.0901
V49_7B_0043,TRAIN,0.2,-1.1197
V49_7B_0043,TRAIN,0.3,-1.1368
V49_7B_0043,TRAIN,0.5,-1.1709
V49_7B_0043,TRAIN,0.2,-1.4242
V49_7B_0043,TRAIN,0.3,-1.4848
V49_7B_0043,TRAIN,0.5,-1.6061
V49_7B_0043,TRAIN,0.2,0.971
V49_7B_0043,TRAIN,0.3,0.9669
V49_7B_0043,TRAIN,0.5,0.9586
V49_7B_0043,TRAIN,0.2,0.2997
V49_7B_0043,TRAIN,0.3,0.2989
V49_7B_0043,TRAIN,0.5,0.2972
V49_7B_0043,TRAIN,0.2,-0.867
V49_7B_0043,TRAIN,0.3,-0.8681
V49_7B_0043,TRAIN,0.5,-0.8702
V49_7B_0044,TRAIN,0.2,0.9991
V49_7B_0044,TRAIN,0.3,0.999
V49_7B_0044,TRAIN,0.5,0.9987
V49_7B_0045,TRAIN,0.2,-1.1474
V49_7B_0045,TRAIN,0.3,-1.1684
V49_7B_0045,TRAIN,0.5,-1.2105
V49_7B_0045,TRAIN,0.2,1.8931
V49_7B_0045,TRAIN,0.3,1.8779
V49_7B_0045,TRAIN,0.5,1.8473
V49_7B_0045,TRAIN,0.2,-1.1069
V49_7B_0045,TRAIN,0.3,-1.1221
V49_7B_0045,TRAIN,0.5,-1.1527
V49_7B_0045,TRAIN,0.2,1.9847
V49_7B_0045,TRAIN,0.3,1.9826
V49_7B_0045,TRAIN,0.5,1.9782
V49_7B_0045,TRAIN,0.2,-0.0345
V49_7B_0045,TRAIN,0.3,-0.0517
V49_7B_0045,TRAIN,0.5,-0.0862
V49_7B_0045,TRAIN,0.2,1.9243
V49_7B_0045,TRAIN,0.3,1.9135
V49_7B_0045,TRAIN,0.5,1.8919
V49_7B_0045,TRAIN,0.2,1.9255
V49_7B_0045,TRAIN,0.3,1.9149
V49_7B_0045,TRAIN,0.5,1.8936
V49_7B_0045,TRAIN,0.2,-1.0903
V49_7B_0045,TRAIN,0.3,-1.1032
V49_7B_0045,TRAIN,0.5,-1.129
V49_7B_0045,TRAIN,0.2,1.9079
V49_7B_0045,TRAIN,0.3,1.8947
V49_7B_0045,TRAIN,0.5,1.8684
V49_7B_0045,TRAIN,0.2,-1.0809
V49_7B_0045,TRAIN,0.3,-1.0925
V49_7B_0045,TRAIN,0.5,-1.1156
V49_7B_0045,TRAIN,0.2,-1.1176
V49_7B_0045,TRAIN,0.3,-1.1345
V49_7B_0045,TRAIN,0.5,-1.1681
V49_7B_0045,TRAIN,0.2,-0.0345
V49_7B_0045,TRAIN,0.3,-0.0517
V49_7B_0045,TRAIN,0.5,-0.0862
V49_7B_0045,TRAIN,0.2,-1.1687
V49_7B_0045,TRAIN,0.3,-1.1928
V49_7B_0045,TRAIN,0.5,-1.241
V49_7B_0045,TRAIN,0.2,-1.1094
V49_7B_0045,TRAIN,0.3,-1.125
V49_7B_0045,TRAIN,0.5,-1.1563
V49_7B_0045,TRAIN,0.2,-1.1176
V49_7B_0045,TRAIN,0.3,-1.1345
V49_7B_0045,TRAIN,0.5,-1.1681
V49_7B_0046,TRAIN,0.2,-1.0393
V49_7B_0046,TRAIN,0.3,-1.0449
V49_7B_0046,TRAIN,0.5,-1.0562
V49_7B_0046,TRAIN,0.2,0.3184
V49_7B_0046,TRAIN,0.3,0.3171
V49_7B_0046,TRAIN,0.5,0.3145
V49_7B_0047,TRAIN,0.2,-1.175
V49_7B_0047,TRAIN,0.3,-1.2
V49_7B_0047,TRAIN,0.5,-1.25
V49_7B_0047,TRAIN,0.2,-0.0345
V49_7B_0047,TRAIN,0.3,-0.0517
V49_7B_0047,TRAIN,0.5,-0.0862
V49_7B_0047,TRAIN,0.2,2.4545
V49_7B_0047,TRAIN,0.3,2.4481
V49_7B_0047,TRAIN,0.5,2.4351
V49_7B_0047,TRAIN,0.2,0.2972
V49_7B_0047,TRAIN,0.3,0.2964
V49_7B_0047,TRAIN,0.5,0.2948
V49_7B_0048,TRAIN,0.2,1.8478
V49_7B_0048,TRAIN,0.3,1.8261
V49_7B_0048,TRAIN,0.5,1.7826
V49_7B_0048,TRAIN,0.2,0.9907
V49_7B_0048,TRAIN,0.3,0.9894
V49_7B_0048,TRAIN,0.5,0.9867
V49_7B_0049,TRAIN,0.2,-0.1345
V49_7B_0049,TRAIN,0.3,-0.1347
V49_7B_0049,TRAIN,0.5,-0.1351
V49_7B_0049,TRAIN,0.2,0.9961
V49_7B_0049,TRAIN,0.3,0.9956
V49_7B_0049,TRAIN,0.5,0.9945
V49_7B_0049,TRAIN,0.2,0.984
V49_7B_0049,TRAIN,0.3,0.9817
V49_7B_0049,TRAIN,0.5,0.9771
V49_7B_0050,TRAIN,0.2,-1.1944
V49_7B_0050,TRAIN,0.3,-1.2222
V49_7B_0050,TRAIN,0.5,-1.2778
V49_7B_0050,TRAIN,0.2,0.9927
V49_7B_0050,TRAIN,0.3,0.9917
V49_7B_0050,TRAIN,0.5,0.9896
V49_7B_0050,TRAIN,0.2,0.6818
V49_7B_0050,TRAIN,0.3,0.6364
V49_7B_0050,TRAIN,0.5,0.5455
V49_7B_0050,TRAIN,0.2,0.0849
V49_7B_0050,TRAIN,0.3,0.0848
V49_7B_0050,TRAIN,0.5,0.0844
V49_7B_0050,TRAIN,0.2,0.9979
V49_7B_0050,TRAIN,0.3,0.9976
V49_7B_0050,TRAIN,0.5,0.997
V49_7B_0050,TRAIN,0.2,-0.1459
V49_7B_0050,TRAIN,0.3,-0.1463
V49_7B_0050,TRAIN,0.5,-0.147
V49_7B_0050,TRAIN,0.2,-0.1529
V49_7B_0050,TRAIN,0.3,-0.1532
V49_7B_0050,TRAIN,0.5,-0.1539
V49_7B_0051,TRAIN,0.2,-1.0718
V49_7B_0051,TRAIN,0.3,-1.0821
V49_7B_0051,TRAIN,0.5,-1.1026
V49_7B_0051,TRAIN,0.2,0.1268
V49_7B_0051,TRAIN,0.3,0.1265
V49_7B_0051,TRAIN,0.5,0.126
V49_7B_0052,TRAIN,0.2,2.4397
V49_7B_0052,TRAIN,0.3,2.431
V49_7B_0052,TRAIN,0.5,2.4138
V49_7B_0052,TRAIN,0.2,-1.1667
V49_7B_0052,TRAIN,0.3,-1.1905
V49_7B_0052,TRAIN,0.5,-1.2381
V49_7B_0052,TRAIN,0.2,0.9799
V49_7B_0052,TRAIN,0.3,0.977
V49_7B_0052,TRAIN,0.5,0.9713
V49_7B_0052,TRAIN,0.2,0.9928
V49_7B_0052,TRAIN,0.3,0.9917
V49_7B_0052,TRAIN,0.5,0.9897
V49_7B_0052,TRAIN,0.2,-1.0131
V49_7B_0052,TRAIN,0.3,-1.015
V49_7B_0052,TRAIN,0.5,-1.0187
V49_7B_0052,TRAIN,0.2,-0.8048
V49_7B_0052,TRAIN,0.3,-0.806
V49_7B_0052,TRAIN,0.5,-0.8083
V49_7B_0052,TRAIN,0.2,-0.1563
V49_7B_0052,TRAIN,0.3,-0.1572
V49_7B_0052,TRAIN,0.5,-0.1589
V49_7B_0052,TRAIN,0.2,-0.0668
V49_7B_0052,TRAIN,0.3,-0.0674
V49_7B_0052,TRAIN,0.5,-0.0687
V49_7B_0053,TRAIN,0.2,-1.2333
V49_7B_0053,TRAIN,0.3,-1.2667
V49_7B_0053,TRAIN,0.5,-1.3333
V49_7B_0053,TRAIN,0.2,-0.0417
V49_7B_0053,TRAIN,0.3,-0.0625
V49_7B_0053,TRAIN,0.5,-0.1042
V49_7B_0053,TRAIN,0.2,-1.1728
V49_7B_0053,TRAIN,0.3,-1.1975
V49_7B_0053,TRAIN,0.5,-1.2469
V49_7B_0053,TRAIN,0.2,-1.1261
V49_7B_0053,TRAIN,0.3,-1.1441
V49_7B_0053,TRAIN,0.5,-1.1802
V49_7B_0053,TRAIN,0.2,1.7222
V49_7B_0053,TRAIN,0.3,1.6111
V49_7B_0053,TRAIN,0.5,1.3889
V49_7B_0053,TRAIN,0.2,-1.1667
V49_7B_0053,TRAIN,0.3,-1.1905
V49_7B_0053,TRAIN,0.5,-1.2381
V49_7B_0053,TRAIN,0.2,2.4844
V49_7B_0053,TRAIN,0.3,2.4822
V49_7B_0053,TRAIN,0.5,2.4777
V49_7B_0053,TRAIN,0.2,-0.0556
V49_7B_0053,TRAIN,0.3,-0.0833
V49_7B_0053,TRAIN,0.5,-0.1389
V49_7B_0053,TRAIN,0.2,-1.1333
V49_7B_0053,TRAIN,0.3,-1.1524
V49_7B_0053,TRAIN,0.5,-1.1905
V49_7B_0053,TRAIN,0.2,2.4152
V49_7B_0053,TRAIN,0.3,2.403
V49_7B_0053,TRAIN,0.5,2.3788
V49_7B_0053,TRAIN,0.2,-1.0631
V49_7B_0053,TRAIN,0.3,-1.0721
V49_7B_0053,TRAIN,0.5,-1.0901
V49_7B_0053,TRAIN,0.2,-1.0864
V49_7B_0053,TRAIN,0.3,-1.0988
V49_7B_0053,TRAIN,0.5,-1.1235
V49_7B_0053,TRAIN,0.2,-1.0833
V49_7B_0053,TRAIN,0.3,-1.0952
V49_7B_0053,TRAIN,0.5,-1.119
V49_7B_0053,TRAIN,0.2,-1.1373
V49_7B_0053,TRAIN,0.3,-1.1569
V49_7B_0053,TRAIN,0.5,-1.1961
V49_7B_0053,TRAIN,0.2,2.3939
V49_7B_0053,TRAIN,0.3,2.3788
V49_7B_0053,TRAIN,0.5,2.3485
V49_7B_0053,TRAIN,0.2,-1.0915
V49_7B_0053,TRAIN,0.3,-1.1046
V49_7B_0053,TRAIN,0.5,-1.1307
V49_7B_0053,TRAIN,0.2,-1.0881
V49_7B_0053,TRAIN,0.3,-1.1006
V49_7B_0053,TRAIN,0.5,-1.1258
V49_7B_0053,TRAIN,0.2,-1.1414
V49_7B_0053,TRAIN,0.3,-1.1616
V49_7B_0053,TRAIN,0.5,-1.202
V49_7B_0053,TRAIN,0.2,-0.043
V49_7B_0053,TRAIN,0.3,-0.0645
V49_7B_0053,TRAIN,0.5,-0.1075
V49_7B_0053,TRAIN,0.2,-1.0697
V49_7B_0053,TRAIN,0.3,-1.0796
V49_7B_0053,TRAIN,0.5,-1.0995
V49_7B_0053,TRAIN,0.2,-0.0635
V49_7B_0053,TRAIN,0.3,-0.0952
V49_7B_0053,TRAIN,0.5,-0.1587
V49_7B_0053,TRAIN,0.2,-1.2593
V49_7B_0053,TRAIN,0.3,-1.2963
V49_7B_0053,TRAIN,0.5,-1.3704
V49_7B_0053,TRAIN,0.2,-1.1728
V49_7B_0053,TRAIN,0.3,-1.1975
V49_7B_0053,TRAIN,0.5,-1.2469
V49_7B_0054,TRAIN,0.2,-0.1011
V49_7B_0054,TRAIN,0.3,-0.1013
V49_7B_0054,TRAIN,0.5,-0.1016
V49_7B_0054,TRAIN,0.2,0.9971
V49_7B_0054,TRAIN,0.3,0.9967
V49_7B_0054,TRAIN,0.5,0.9958
V49_7B_0054,TRAIN,0.2,0.9877
V49_7B_0054,TRAIN,0.3,0.986
V49_7B_0054,TRAIN,0.5,0.9825
V49_7B_0055,TRAIN,0.2,0.8133
V49_7B_0055,TRAIN,0.3,0.7867
V49_7B_0055,TRAIN,0.5,0.7333
V49_7B_0055,TRAIN,0.2,0.993
V49_7B_0055,TRAIN,0.3,0.9921
V49_7B_0055,TRAIN,0.5,0.9901
V49_7B_0055,TRAIN,0.2,0.3175
V49_7B_0055,TRAIN,0.3,0.3162
V49_7B_0055,TRAIN,0.5,0.3137
V49_7B_0056,TRAIN,0.2,-1.2059
V49_7B_0056,TRAIN,0.3,-1.2353
V49_7B_0056,TRAIN,0.5,-1.2941
V49_7B_0056,TRAIN,0.2,0.9903
V49_7B_0056,TRAIN,0.3,0.9889
V49_7B_0056,TRAIN,0.5,0.9862
V49_7B_0056,TRAIN,0.2,0.1088
V49_7B_0056,TRAIN,0.3,0.1085
V49_7B_0056,TRAIN,0.5,0.108
V49_7B_0056,TRAIN,0.2,0.9972
V49_7B_0056,TRAIN,0.3,0.9968
V49_7B_0056,TRAIN,0.5,0.996
V49_7B_0056,TRAIN,0.2,-0.1937
V49_7B_0056,TRAIN,0.3,-0.1941
V49_7B_0056,TRAIN,0.5,-0.195
V49_7B_0056,TRAIN,0.2,0.9802
V49_7B_0056,TRAIN,0.3,0.9774
V49_7B_0056,TRAIN,0.5,0.9717
V49_7B_0057,TRAIN,0.2,-0.1021
V49_7B_0057,TRAIN,0.3,-0.1022
V49_7B_0057,TRAIN,0.5,-0.1025
V49_7B_0058,TRAIN,0.2,1.3871
V49_7B_0058,TRAIN,0.3,1.371
V49_7B_0058,TRAIN,0.5,1.3387
V49_7B_0058,TRAIN,0.2,0.9929
V49_7B_0058,TRAIN,0.3,0.9919
V49_7B_0058,TRAIN,0.5,0.9899
V49_7B_0058,TRAIN,0.2,-1.0393
V49_7B_0058,TRAIN,0.3,-1.0449
V49_7B_0058,TRAIN,0.5,-1.0562
V49_7B_0059,TRAIN,0.2,-1.2593
V49_7B_0059,TRAIN,0.3,-1.2963
V49_7B_0059,TRAIN,0.5,-1.3704
V49_7B_0059,TRAIN,0.2,0.5758
V49_7B_0059,TRAIN,0.3,0.5152
V49_7B_0059,TRAIN,0.5,0.3939
V49_7B_0059,TRAIN,0.2,0.9972
V49_7B_0059,TRAIN,0.3,0.9968
V49_7B_0059,TRAIN,0.5,0.996
V49_7B_0059,TRAIN,0.2,-0.1946
V49_7B_0059,TRAIN,0.3,-0.195
V49_7B_0059,TRAIN,0.5,-0.1959
V49_7B_0060,TRAIN,0.2,-1.1944
V49_7B_0060,TRAIN,0.3,-1.2222
V49_7B_0060,TRAIN,0.5,-1.2778
V49_7B_0060,TRAIN,0.2,0.9927
V49_7B_0060,TRAIN,0.3,0.9917
V49_7B_0060,TRAIN,0.5,0.9896
V49_7B_0060,TRAIN,0.2,0.0849
V49_7B_0060,TRAIN,0.3,0.0848
V49_7B_0060,TRAIN,0.5,0.0844
V49_7B_0060,TRAIN,0.2,0.9979
V49_7B_0060,TRAIN,0.3,0.9976
V49_7B_0060,TRAIN,0.5,0.997
V49_7B_0060,TRAIN,0.2,-0.1459
V49_7B_0060,TRAIN,0.3,-0.1463
V49_7B_0060,TRAIN,0.5,-0.147
V49_7B_0060,TRAIN,0.2,-0.1529
V49_7B_0060,TRAIN,0.3,-0.1532
V49_7B_0060,TRAIN,0.5,-0.1539
V49_7B_0060,TRAIN,0.2,0.9847
V49_7B_0060,TRAIN,0.3,0.9825
V49_7B_0060,TRAIN,0.5,0.9782
V49_7B_0061,TRAIN,0.2,-1.1867
V49_7B_0061,TRAIN,0.3,-1.2133
V49_7B_0061,TRAIN,0.5,-1.2667
V49_7B_0061,TRAIN,0.2,-0.036
V49_7B_0061,TRAIN,0.3,-0.0541
V49_7B_0061,TRAIN,0.5,-0.0901
V49_7B_0061,TRAIN,0.2,-0.0556
V49_7B_0061,TRAIN,0.3,-0.0833
V49_7B_0061,TRAIN,0.5,-0.1389
V49_7B_0061,TRAIN,0.2,-1.1609
V49_7B_0061,TRAIN,0.3,-1.1839
V49_7B_0061,TRAIN,0.5,-1.2299
V49_7B_0061,TRAIN,0.2,-0.0417
V49_7B_0061,TRAIN,0.3,-0.0625
V49_7B_0061,TRAIN,0.5,-0.1042
V49_7B_0061,TRAIN,0.2,-1.1228
V49_7B_0061,TRAIN,0.3,-1.1404
V49_7B_0061,TRAIN,0.5,-1.1754
V49_7B_0061,TRAIN,0.2,2.4152
V49_7B_0061,TRAIN,0.3,2.403
V49_7B_0061,TRAIN,0.5,2.3788
V49_7B_0061,TRAIN,0.2,-1.0631
V49_7B_0061,TRAIN,0.3,-1.0721
V49_7B_0061,TRAIN,0.5,-1.0901
V49_7B_0061,TRAIN,0.2,-1.0833
V49_7B_0061,TRAIN,0.3,-1.0952
V49_7B_0061,TRAIN,0.5,-1.119
V49_7B_0061,TRAIN,0.2,-1.0915
V49_7B_0061,TRAIN,0.3,-1.1046
V49_7B_0061,TRAIN,0.5,-1.1307
V49_7B_0061,TRAIN,0.2,-1.0881
V49_7B_0061,TRAIN,0.3,-1.1006
V49_7B_0061,TRAIN,0.5,-1.1258
V49_7B_0061,TRAIN,0.2,-1.1414
V49_7B_0061,TRAIN,0.3,-1.1616
V49_7B_0061,TRAIN,0.5,-1.202
V49_7B_0061,TRAIN,0.2,-0.0417
V49_7B_0061,TRAIN,0.3,-0.0625
V49_7B_0061,TRAIN,0.5,-0.1042
V49_7B_0061,TRAIN,0.2,-0.0635
V49_7B_0061,TRAIN,0.3,-0.0952
V49_7B_0061,TRAIN,0.5,-0.1587
V49_7B_0061,TRAIN,0.2,-1.1296
V49_7B_0061,TRAIN,0.3,-1.1481
V49_7B_0061,TRAIN,0.5,-1.1852
V49_7B_0061,TRAIN,0.2,-1.1414
V49_7B_0061,TRAIN,0.3,-1.1616
V49_7B_0061,TRAIN,0.5,-1.202
V49_7B_0062,TRAIN,0.2,-0.023
V49_7B_0062,TRAIN,0.3,-0.0345
V49_7B_0062,TRAIN,0.5,-0.0575
V49_7B_0062,TRAIN,0.2,-1.2222
V49_7B_0062,TRAIN,0.3,-1.254
V49_7B_0062,TRAIN,0.5,-1.3175
V49_7B_0062,TRAIN,0.2,0.9881
V49_7B_0062,TRAIN,0.3,0.9864
V49_7B_0062,TRAIN,0.5,0.983
V49_7B_0062,TRAIN,0.2,0.9732
V49_7B_0062,TRAIN,0.3,0.9693
V49_7B_0062,TRAIN,0.5,0.9617
V49_7B_0062,TRAIN,0.2,0.9904
V49_7B_0062,TRAIN,0.3,0.989
V49_7B_0062,TRAIN,0.5,0.9862
V49_7B_0062,TRAIN,0.2,-0.005
V49_7B_0062,TRAIN,0.3,-0.0075
