config_id,month,phase,net_R,N,wins,losses
V49_7B_0197,2024-04,VAL,-7.5888,6,0,6
V49_7B_0197,2024-10,VAL,6.268599999999999,9,5,4
V49_7B_0198,2020-03,TRAIN,0.12989999999999968,4,2,2
V49_7B_0198,2020-09,TRAIN,-1.4623,6,2,4
V49_7B_0198,2021-02,TRAIN,-3.4147,3,0,3
V49_7B_0198,2021-08,TRAIN,-5.746499999999999,7,1,6
V49_7B_0198,2022-05,TRAIN,-0.5983999999999998,5,2,3
V49_7B_0198,2022-11,TRAIN,-6.4143,10,2,8
V49_7B_0198,2023-01,VAL,0.08050000000000024,9,4,5
V49_7B_0198,2023-07,VAL,-0.23799999999999955,9,4,5
V49_7B_0198,2024-04,VAL,-3.2824,5,1,4
V49_7B_0198,2024-10,VAL,-0.6596000000000002,7,3,4
V49_7B_0199,2020-03,TRAIN,-11.3024,13,1,12
V49_7B_0199,2020-09,TRAIN,-5.4677,7,1,6
V49_7B_0199,2021-02,TRAIN,0.7947999999999997,6,3,3
V49_7B_0199,2021-08,TRAIN,-0.2951000000000006,11,5,6
V49_7B_0199,2022-05,TRAIN,-0.09450000000000025,7,3,4
V49_7B_0199,2022-11,TRAIN,-3.9318999999999997,6,1,5
V49_7B_0199,2023-01,VAL,10.1899,13,10,3
V49_7B_0199,2023-07,VAL,-3.5084999999999997,3,0,3
V49_7B_0199,2024-04,VAL,-2.0329,6,2,4
V49_7B_0199,2024-10,VAL,-3.6577,12,4,8
V49_7B_0200,2020-03,TRAIN,-10.1185,12,1,11
V49_7B_0200,2020-09,TRAIN,-3.3556999999999997,12,4,8
V49_7B_0200,2021-02,TRAIN,-2.7616,7,2,5
V49_7B_0200,2021-08,TRAIN,-2.5594,11,4,7
V49_7B_0200,2022-05,TRAIN,1.4392000000000005,8,4,4
V49_7B_0200,2022-11,TRAIN,2.7222999999999997,7,4,3
V49_7B_0200,2023-01,VAL,-3.8421,12,4,8
V49_7B_0200,2023-07,VAL,-3.0741,5,1,4
V49_7B_0200,2024-04,VAL,-5.098599999999999,9,2,7
V49_7B_0200,2024-10,VAL,4.2395,12,7,5
V49_7B_0201,2020-03,TRAIN,-8.1127,17,4,13
V49_7B_0201,2020-09,TRAIN,-1.0874000000000001,12,5,7
V49_7B_0201,2021-02,TRAIN,2.1988000000000003,7,4,3
V49_7B_0201,2021-08,TRAIN,2.255,13,7,6
V49_7B_0201,2022-05,TRAIN,-2.3346999999999998,9,3,6
V49_7B_0201,2022-11,TRAIN,-1.0702999999999998,8,3,5
V49_7B_0201,2023-01,VAL,4.8748,14,8,6
V49_7B_0201,2023-07,VAL,-5.7584,5,0,5
V49_7B_0201,2024-04,VAL,-4.6800999999999995,6,1,5
V49_7B_0201,2024-10,VAL,-2.6013,13,5,8
V49_7B_0202,2020-03,TRAIN,3.5459000000000005,6,4,2
V49_7B_0202,2020-09,TRAIN,-6.4513,8,1,7
V49_7B_0202,2021-02,TRAIN,-0.9230999999999998,3,1,2
V49_7B_0202,2021-08,TRAIN,-5.5837,9,2,7
V49_7B_0202,2022-05,TRAIN,-0.5858000000000001,5,2,3
V49_7B_0202,2022-11,TRAIN,-2.0922,11,4,7
V49_7B_0202,2023-01,VAL,4.180300000000001,10,6,4
V49_7B_0202,2023-07,VAL,1.1924000000000001,10,5,5
V49_7B_0202,2024-04,VAL,-4.3898,6,1,5
V49_7B_0202,2024-10,VAL,0.6206000000000003,10,5,5
V49_7B_0203,2020-03,TRAIN,3.2743,7,4,3
V49_7B_0203,2020-09,TRAIN,-5.0283999999999995,10,2,8
V49_7B_0203,2021-02,TRAIN,-5.7543,5,0,5
V49_7B_0203,2021-08,TRAIN,-5.7445,10,2,8
V49_7B_0203,2022-05,TRAIN,1.9305999999999996,9,4,5
V49_7B_0203,2022-11,TRAIN,-4.850099999999999,15,4,11
V49_7B_0203,2023-01,VAL,-0.10789999999999966,11,4,7
V49_7B_0203,2023-07,VAL,-1.9595999999999998,7,2,5
V49_7B_0203,2024-04,VAL,-6.5404,11,2,9
V49_7B_0203,2024-10,VAL,1.1336000000000002,17,7,10
V49_7B_0204,2020-03,TRAIN,2.8887,6,4,2
V49_7B_0204,2020-09,TRAIN,-5.1378,7,1,6
V49_7B_0204,2021-02,TRAIN,-1.1429,1,0,1
V49_7B_0204,2021-08,TRAIN,-4.371700000000001,6,1,5
V49_7B_0204,2022-05,TRAIN,-2.2377000000000002,2,0,2
V49_7B_0204,2022-11,TRAIN,1.5474999999999999,10,5,5
V49_7B_0204,2023-01,VAL,-1.8653999999999997,4,1,3
V49_7B_0204,2023-07,VAL,-4.1357,6,1,5
V49_7B_0204,2024-04,VAL,-6.8077000000000005,6,0,6
V49_7B_0204,2024-10,VAL,0.2582,13,6,7
V49_7B_0205,2020-03,TRAIN,7.7163,11,7,4
V49_7B_0205,2020-09,TRAIN,-11.8947,13,1,12
V49_7B_0205,2021-02,TRAIN,-2.9646999999999997,5,1,4
V49_7B_0205,2021-08,TRAIN,-10.3561,13,2,11
V49_7B_0205,2022-05,TRAIN,-3.3555,8,2,6
V49_7B_0205,2022-11,TRAIN,-9.4719,21,5,16
V49_7B_0205,2023-01,VAL,8.023200000000001,17,9,8
V49_7B_0205,2023-07,VAL,0.38490000000000024,15,6,9
V49_7B_0205,2024-04,VAL,-9.521799999999999,10,1,9
V49_7B_0205,2024-10,VAL,-3.9375,20,7,13
V49_7B_0206,2020-03,TRAIN,-8.708400000000001,15,2,13
V49_7B_0206,2020-09,TRAIN,-0.7859999999999996,7,2,5
V49_7B_0206,2021-02,TRAIN,-5.231199999999999,8,1,7
V49_7B_0206,2021-08,TRAIN,-0.32600000000000007,12,5,7
V49_7B_0206,2022-05,TRAIN,1.8110000000000002,8,3,5
V49_7B_0206,2022-11,TRAIN,-6.2995,6,0,6
V49_7B_0206,2023-01,VAL,4.308,15,8,7
V49_7B_0206,2023-07,VAL,-3.3814,3,0,3
V49_7B_0206,2024-04,VAL,-1.0645999999999998,6,2,4
V49_7B_0206,2024-10,VAL,-2.9705999999999997,12,3,9
V49_7B_0207,2020-03,TRAIN,1.8534000000000004,7,4,3
V49_7B_0207,2020-09,TRAIN,-3.9286,6,1,5
V49_7B_0207,2021-02,TRAIN,-2.2292,2,0,2
V49_7B_0207,2021-08,TRAIN,-6.606199999999999,8,1,7
V49_7B_0207,2022-05,TRAIN,-5.2719000000000005,7,1,6
V49_7B_0207,2022-11,TRAIN,-3.2428,12,4,8
V49_7B_0207,2023-01,VAL,1.3467000000000002,15,7,8
V49_7B_0207,2023-07,VAL,-7.9884,14,3,11
V49_7B_0207,2024-04,VAL,-4.147,6,1,5
V49_7B_0207,2024-10,VAL,0.17820000000000014,11,5,6
V49_7B_0208,2020-03,TRAIN,1.2239,6,3,3
V49_7B_0208,2020-09,TRAIN,-6.7262,6,0,6
V49_7B_0208,2021-02,TRAIN,-2.4006,2,0,2
V49_7B_0208,2021-08,TRAIN,-8.3533,9,1,8
V49_7B_0208,2022-05,TRAIN,-3.9000000000000004,6,1,5
V49_7B_0208,2022-11,TRAIN,-3.2831,10,3,7
V49_7B_0208,2023-01,VAL,4.6129,12,6,6
V49_7B_0208,2023-07,VAL,2.6305000000000005,13,6,7
V49_7B_0208,2024-04,VAL,-7.3209,6,0,6
V49_7B_0208,2024-10,VAL,-1.9826,9,3,6
V49_7B_0209,2020-03,TRAIN,2.5860000000000003,5,3,2
V49_7B_0209,2020-09,TRAIN,-2.4455,5,1,4
V49_7B_0209,2021-02,TRAIN,-1.1429,1,0,1
V49_7B_0209,2021-08,TRAIN,-3.7426,5,1,4
V49_7B_0209,2022-05,TRAIN,-5.612299999999999,5,0,5
V49_7B_0209,2022-11,TRAIN,-2.0494,10,3,7
V49_7B_0209,2023-01,VAL,-1.9136000000000002,10,3,7
V49_7B_0209,2023-07,VAL,-5.1515,10,2,8
V49_7B_0209,2024-04,VAL,-5.6531,5,0,5
V49_7B_0209,2024-10,VAL,-1.11,9,3,6
V49_7B_0210,2020-03,TRAIN,4.3135,6,4,2
V49_7B_0210,2020-09,TRAIN,-5.9494,8,1,7
V49_7B_0210,2021-02,TRAIN,-5.7373,5,0,5
V49_7B_0210,2021-08,TRAIN,-7.6405,9,1,8
V49_7B_0210,2022-05,TRAIN,0.3544999999999998,5,2,3
V49_7B_0210,2022-11,TRAIN,-0.5939000000000003,14,5,9
V49_7B_0210,2023-01,VAL,-0.583,6,2,4
V49_7B_0210,2023-07,VAL,-1.883,7,2,5
V49_7B_0210,2024-04,VAL,-9.1567,8,0,8
V49_7B_0210,2024-10,VAL,3.3397,15,7,8
V49_7B_0211,2020-03,TRAIN,-11.425699999999999,14,1,13
V49_7B_0211,2020-09,TRAIN,-3.2129000000000003,15,4,11
V49_7B_0211,2021-02,TRAIN,-6.685,9,1,8
V49_7B_0211,2021-08,TRAIN,3.4301,18,8,10
V49_7B_0211,2022-05,TRAIN,2.8432,7,3,4
V49_7B_0211,2022-11,TRAIN,-1.4407000000000003,8,2,6
V49_7B_0211,2023-01,VAL,0.8604,15,5,10
V49_7B_0211,2023-07,VAL,-2.2456,5,1,4
V49_7B_0211,2024-04,VAL,-5.5236,10,2,8
V49_7B_0211,2024-10,VAL,8.3692,14,7,7
V49_7B_0212,2020-03,TRAIN,-6.9651,9,1,8
V49_7B_0212,2020-09,TRAIN,-3.3556999999999997,12,4,8
V49_7B_0212,2021-02,TRAIN,-1.6991,6,2,4
V49_7B_0212,2021-08,TRAIN,-3.9516,10,3,7
V49_7B_0212,2022-05,TRAIN,2.1214000000000004,5,3,2
V49_7B_0212,2022-11,TRAIN,3.7522,6,4,2
V49_7B_0212,2023-01,VAL,-2.1225999999999994,8,3,5
V49_7B_0212,2023-07,VAL,-1.9056000000000002,4,1,3
V49_7B_0212,2024-04,VAL,-5.3247,7,1,6
V49_7B_0212,2024-10,VAL,6.4174,10,7,3
V49_7B_0213,2020-03,TRAIN,-8.8761,15,2,13
V49_7B_0213,2020-09,TRAIN,-0.8476999999999997,7,2,5
V49_7B_0213,2021-02,TRAIN,-3.1333,6,1,5
V49_7B_0213,2021-08,TRAIN,0.04150000000000009,12,5,7
V49_7B_0213,2022-05,TRAIN,2.9403000000000006,7,3,4
V49_7B_0213,2022-11,TRAIN,-6.3612,6,0,6
V49_7B_0213,2023-01,VAL,5.772999999999999,13,7,6
V49_7B_0213,2023-07,VAL,-4.5194,4,0,4
V49_7B_0213,2024-04,VAL,-0.8924000000000003,6,2,4
V49_7B_0213,2024-10,VAL,-1.8656000000000004,11,3,8
V49_7B_0214,2020-03,TRAIN,0.6189000000000002,4,2,2
V49_7B_0214,2020-09,TRAIN,-4.3239,4,0,4
V49_7B_0214,2021-02,TRAIN,-2.2498,2,0,2
V49_7B_0214,2021-08,TRAIN,-5.7519,5,0,5
V49_7B_0214,2022-05,TRAIN,-1.4144999999999999,4,1,3
V49_7B_0214,2022-11,TRAIN,-0.7791999999999999,6,2,4
V49_7B_0214,2023-01,VAL,0.3254999999999999,8,3,5
V49_7B_0214,2023-07,VAL,-2.8981,8,2,6
V49_7B_0214,2024-04,VAL,-4.494,4,0,4
V49_7B_0214,2024-10,VAL,2.2168,6,3,3
V49_7B_0215,2020-03,TRAIN,-11.2419,13,1,12
V49_7B_0215,2020-09,TRAIN,-5.6281,20,6,14
V49_7B_0215,2021-02,TRAIN,-11.358,12,1,11
V49_7B_0215,2021-08,TRAIN,-5.3658,16,5,11
V49_7B_0215,2022-05,TRAIN,1.2512999999999999,7,3,4
V49_7B_0215,2022-11,TRAIN,8.3545,9,6,3
V49_7B_0215,2023-01,VAL,-3.3183000000000002,16,5,11
V49_7B_0215,2023-07,VAL,-0.627,8,3,5
V49_7B_0215,2024-04,VAL,-10.2444,10,1,9
V49_7B_0215,2024-10,VAL,1.5249,18,8,10
V49_7B_0216,2020-03,TRAIN,-9.4634,9,0,9
V49_7B_0216,2020-09,TRAIN,-1.8113999999999997,12,4,8
V49_7B_0216,2021-02,TRAIN,-3.9147999999999996,6,1,5
V49_7B_0216,2021-08,TRAIN,-1.9239,9,3,6
V49_7B_0216,2022-05,TRAIN,3.596,5,3,2
V49_7B_0216,2022-11,TRAIN,2.7193,6,3,3
V49_7B_0216,2023-01,VAL,-4.2643,8,2,6
V49_7B_0216,2023-07,VAL,1.2446,4,2,2
V49_7B_0216,2024-04,VAL,-5.9079,7,1,6
V49_7B_0216,2024-10,VAL,0.558,11,5,6
V49_7B_0217,2020-03,TRAIN,-16.166999999999998,18,1,17
V49_7B_0217,2020-09,TRAIN,-7.8745,20,5,15
V49_7B_0217,2021-02,TRAIN,-4.5827,12,3,9
V49_7B_0217,2021-08,TRAIN,0.718,22,9,13
V49_7B_0217,2022-05,TRAIN,3.992,10,5,5
V49_7B_0217,2022-11,TRAIN,1.3863,10,4,6
V49_7B_0217,2023-01,VAL,-1.5488000000000004,23,8,15
V49_7B_0217,2023-07,VAL,-2.0419,7,2,5
V49_7B_0217,2024-04,VAL,-8.081299999999999,12,2,10
V49_7B_0217,2024-10,VAL,4.3503,17,8,9
V49_7B_0218,2020-03,TRAIN,10.787400000000002,11,7,4
V49_7B_0218,2020-09,TRAIN,-9.7754,12,1,11
V49_7B_0218,2021-02,TRAIN,-4.5177,4,0,4
V49_7B_0218,2021-08,TRAIN,-10.9499,12,1,11
V49_7B_0218,2022-05,TRAIN,-0.8417999999999997,7,2,5
V49_7B_0218,2022-11,TRAIN,-0.6828999999999994,16,5,11
V49_7B_0218,2023-01,VAL,-2.2979999999999996,15,4,11
V49_7B_0218,2023-07,VAL,4.0388,15,6,9
V49_7B_0218,2024-04,VAL,-10.5413,9,0,9
V49_7B_0218,2024-10,VAL,2.4697999999999993,20,8,12
V49_7B_0219,2020-03,TRAIN,2.8135000000000003,6,4,2
V49_7B_0219,2020-09,TRAIN,-5.2972,7,1,6
V49_7B_0219,2021-02,TRAIN,-1.1972,1,0,1
V49_7B_0219,2021-08,TRAIN,-7.1419,6,0,6
V49_7B_0219,2022-05,TRAIN,-2.2498,2,0,2
V49_7B_0219,2022-11,TRAIN,1.4051999999999998,10,5,5
V49_7B_0219,2023-01,VAL,-1.9499,4,1,3
V49_7B_0219,2023-07,VAL,-4.1858,6,1,5
V49_7B_0219,2024-04,VAL,-6.9110000000000005,6,0,6
V49_7B_0219,2024-10,VAL,-0.33299999999999996,13,6,7
V49_7B_0220,2020-03,TRAIN,4.71,9,6,3
V49_7B_0220,2020-09,TRAIN,-7.1152,11,2,9
V49_7B_0220,2021-02,TRAIN,-1.1795,1,0,1
V49_7B_0220,2021-08,TRAIN,-4.482100000000001,8,2,6
V49_7B_0220,2022-05,TRAIN,-5.7506,5,0,5
V49_7B_0220,2022-11,TRAIN,-0.5995999999999999,14,6,8
V49_7B_0220,2023-01,VAL,-2.5307,9,3,6
V49_7B_0220,2023-07,VAL,-2.3889999999999993,11,4,7
V49_7B_0220,2024-04,VAL,-3.2577999999999996,7,2,5
V49_7B_0220,2024-10,VAL,-3.6182999999999996,16,6,10
V49_7B_0221,2020-03,TRAIN,-11.9675,20,3,17
V49_7B_0221,2020-09,TRAIN,-7.156,20,5,15
V49_7B_0221,2021-02,TRAIN,-4.6531,12,3,9
V49_7B_0221,2021-08,TRAIN,-3.1141,24,9,15
V49_7B_0221,2022-05,TRAIN,-1.7557999999999996,10,3,7
V49_7B_0221,2022-11,TRAIN,-4.4602,10,2,8
V49_7B_0221,2023-01,VAL,-3.7703999999999995,24,9,15
V49_7B_0221,2023-07,VAL,-5.881600000000001,8,1,7
V49_7B_0221,2024-04,VAL,-5.2405,12,3,9
V49_7B_0221,2024-10,VAL,0.6858,17,7,10
V49_7B_0222,2020-03,TRAIN,4.3484,6,4,2
V49_7B_0222,2020-09,TRAIN,-4.7697,7,1,6
V49_7B_0222,2021-02,TRAIN,-4.5422,4,0,4
V49_7B_0222,2021-08,TRAIN,-6.532400000000001,8,1,7
V49_7B_0222,2022-05,TRAIN,1.4900999999999998,4,2,2
V49_7B_0222,2022-11,TRAIN,-1.5295,12,4,8
V49_7B_0222,2023-01,VAL,0.5428000000000002,5,2,3
V49_7B_0222,2023-07,VAL,-1.9595999999999998,7,2,5
V49_7B_0222,2024-04,VAL,-8.0154,7,0,7
V49_7B_0222,2024-10,VAL,0.4576,15,6,9
V49_7B_0223,2020-03,TRAIN,10.8948,11,8,3
V49_7B_0223,2020-09,TRAIN,-7.322699999999999,12,2,10
V49_7B_0223,2021-02,TRAIN,-4.5401,4,0,4
V49_7B_0223,2021-08,TRAIN,-11.2929,12,1,11
V49_7B_0223,2022-05,TRAIN,-1.8891,7,2,5
V49_7B_0223,2022-11,TRAIN,-3.0926000000000005,16,5,11
V49_7B_0223,2023-01,VAL,1.5486999999999997,15,6,9
V49_7B_0223,2023-07,VAL,0.9856999999999998,15,6,9
V49_7B_0223,2024-04,VAL,-7.4154,9,1,8
V49_7B_0223,2024-10,VAL,0.5448999999999999,20,8,12
V49_7B_0224,2020-03,TRAIN,-16.2179,18,1,17
V49_7B_0224,2020-09,TRAIN,-8.748800000000001,20,5,15
V49_7B_0224,2021-02,TRAIN,-7.984,12,2,10
V49_7B_0224,2021-08,TRAIN,-3.7005999999999997,22,8,14
V49_7B_0224,2022-05,TRAIN,3.8571,10,5,5
V49_7B_0224,2022-11,TRAIN,1.2489000000000001,10,4,6
V49_7B_0224,2023-01,VAL,1.1209999999999998,23,9,14
V49_7B_0224,2023-07,VAL,-3.8394000000000004,8,2,6
V49_7B_0224,2024-04,VAL,-9.6964,12,2,10
V49_7B_0224,2024-10,VAL,-2.4477,19,7,12
V49_7B_0225,2020-03,TRAIN,5.5459000000000005,6,4,2
V49_7B_0225,2020-09,TRAIN,-5.9513,8,1,7
V49_7B_0225,2021-02,TRAIN,-3.4231,3,0,3
V49_7B_0225,2021-08,TRAIN,-7.5837,9,1,8
V49_7B_0225,2022-05,TRAIN,0.4141999999999999,5,2,3
V49_7B_0225,2022-11,TRAIN,-0.09220000000000028,11,4,7
V49_7B_0225,2023-01,VAL,-1.8196999999999997,10,3,7
V49_7B_0225,2023-07,VAL,3.6924,10,5,5
V49_7B_0225,2024-04,VAL,-3.8898,6,1,5
V49_7B_0225,2024-10,VAL,1.7937000000000003,10,5,5
V49_7B_0226,2020-03,TRAIN,-10.6693,10,0,10
V49_7B_0226,2020-09,TRAIN,-6.0038,13,3,10
V49_7B_0226,2021-02,TRAIN,-1.982,7,2,5
V49_7B_0226,2021-08,TRAIN,-1.8965,14,5,9
V49_7B_0226,2022-05,TRAIN,1.6118,4,2,2
V49_7B_0226,2022-11,TRAIN,1.5992,7,3,4
V49_7B_0226,2023-01,VAL,-5.9218,8,1,7
V49_7B_0226,2023-07,VAL,1.4665,4,2,2
V49_7B_0226,2024-04,VAL,-5.3153,7,1,6
V49_7B_0226,2024-10,VAL,7.1326,12,7,5
V49_7B_0227,2020-03,TRAIN,-9.4651,9,0,9
V49_7B_0227,2020-09,TRAIN,-1.3556999999999995,12,4,8
V49_7B_0227,2021-02,TRAIN,-0.6991,6,2,4
V49_7B_0227,2021-08,TRAIN,-2.4516,10,3,7
V49_7B_0227,2022-05,TRAIN,0.6214000000000004,5,2,3
V49_7B_0227,2022-11,TRAIN,-0.24780000000000002,6,2,4
V49_7B_0227,2023-01,VAL,-1.1225999999999996,8,3,5
V49_7B_0227,2023-07,VAL,-1.4056000000000002,4,1,3
V49_7B_0227,2024-04,VAL,-4.8247,7,1,6
V49_7B_0227,2024-10,VAL,5.5905,10,6,4
V49_7B_0228,2020-03,TRAIN,-4.3525,7,1,6
V49_7B_0228,2020-09,TRAIN,-2.5702,5,1,4
V49_7B_0228,2021-02,TRAIN,-1.3629,4,1,3
V49_7B_0228,2021-08,TRAIN,1.0143,8,4,4
V49_7B_0228,2022-05,TRAIN,3.6968000000000005,5,3,2
V49_7B_0228,2022-11,TRAIN,-4.1697,4,0,4
V49_7B_0228,2023-01,VAL,3.8375000000000004,8,5,3
V49_7B_0228,2023-07,VAL,-2.2720000000000002,2,0,2
V49_7B_0228,2024-04,VAL,-0.4479000000000002,5,2,3
V49_7B_0228,2024-10,VAL,2.2645,6,3,3
V49_7B_0229,2020-03,TRAIN,-11.9154,14,1,13
V49_7B_0229,2020-09,TRAIN,-6.3349,16,4,12
V49_7B_0229,2021-02,TRAIN,-6.389200000000001,11,2,9
V49_7B_0229,2021-08,TRAIN,-0.9371000000000007,21,8,13
V49_7B_0229,2022-05,TRAIN,4.3925,7,4,3
V49_7B_0229,2022-11,TRAIN,-0.5713999999999999,9,3,6
V49_7B_0229,2023-01,VAL,4.863,19,9,10
V49_7B_0229,2023-07,VAL,-0.8996,6,2,4
V49_7B_0229,2024-04,VAL,-2.8715,10,3,7
V49_7B_0229,2024-10,VAL,2.4641,16,7,9
V49_7B_0230,2020-03,TRAIN,9.6409,9,6,3
V49_7B_0230,2020-09,TRAIN,-12.0694,12,0,12
V49_7B_0230,2021-02,TRAIN,-5.5658,5,0,5
V49_7B_0230,2021-08,TRAIN,-3.5175,11,3,8
V49_7B_0230,2022-05,TRAIN,-0.7251999999999996,7,2,5
V49_7B_0230,2022-11,TRAIN,5.918900000000001,17,7,10
V49_7B_0230,2023-01,VAL,-4.593,14,3,11
V49_7B_0230,2023-07,VAL,-4.924899999999999,14,3,11
V49_7B_0230,2024-04,VAL,-10.0755,9,0,9
V49_7B_0230,2024-10,VAL,3.5712,17,7,10
V49_7B_0231,2020-03,TRAIN,3.5964,5,3,2
V49_7B_0231,2020-09,TRAIN,-3.6818,6,1,5
V49_7B_0231,2021-02,TRAIN,-3.3642000000000003,3,0,3
V49_7B_0231,2021-08,TRAIN,-4.9604,7,1,6
V49_7B_0231,2022-05,TRAIN,3.4682999999999997,5,3,2
V49_7B_0231,2022-11,TRAIN,-0.12680000000000025,11,4,7
V49_7B_0231,2023-01,VAL,-0.5051999999999999,6,2,4
V49_7B_0231,2023-07,VAL,-0.6731,6,2,4
V49_7B_0231,2024-04,VAL,-5.9604,8,1,7
V49_7B_0231,2024-10,VAL,4.8462,9,5,4
V49_7B_0232,2020-03,TRAIN,-12.425699999999999,14,1,13
V49_7B_0232,2020-09,TRAIN,-4.7129,15,5,10
V49_7B_0232,2021-02,TRAIN,-2.6849999999999996,9,3,6
V49_7B_0232,2021-08,TRAIN,-1.5092,18,8,10
V49_7B_0232,2022-05,TRAIN,2.3432,7,4,3
V49_7B_0232,2022-11,TRAIN,1.5593,8,4,4
V49_7B_0232,2023-01,VAL,-4.1396,15,5,10
V49_7B_0232,2023-07,VAL,1.7544,5,3,2
V49_7B_0232,2024-04,VAL,-6.7843,10,2,8
V49_7B_0232,2024-10,VAL,1.3692,14,7,7
V49_7B_0233,2020-03,TRAIN,-10.8349,10,0,10
V49_7B_0233,2020-09,TRAIN,2.7523,13,5,8
V49_7B_0233,2021-02,TRAIN,-4.4763,7,1,6
V49_7B_0233,2021-08,TRAIN,-1.4354,10,3,7
V49_7B_0233,2022-05,TRAIN,-0.7043000000000001,7,2,5
V49_7B_0233,2022-11,TRAIN,4.1543,6,3,3
V49_7B_0233,2023-01,VAL,-2.0653000000000006,11,3,8
V49_7B_0233,2023-07,VAL,-2.1298,5,1,4
V49_7B_0233,2024-04,VAL,-4.5995,7,1,6
V49_7B_0233,2024-10,VAL,7.228,12,6,6
V49_7B_0234,2020-03,TRAIN,3.4943999999999997,6,4,2
V49_7B_0234,2020-09,TRAIN,-2.8263,7,2,5
V49_7B_0234,2021-02,TRAIN,-2.3209,2,0,2
V49_7B_0234,2021-08,TRAIN,-7.162800000000001,6,0,6
V49_7B_0234,2022-05,TRAIN,-3.445,3,0,3
V49_7B_0234,2022-11,TRAIN,-0.06740000000000013,9,4,5
V49_7B_0234,2023-01,VAL,2.2738000000000005,7,4,3
V49_7B_0234,2023-07,VAL,1.1325000000000005,10,5,5
V49_7B_0234,2024-04,VAL,-1.9190999999999998,6,2,4
V49_7B_0234,2024-10,VAL,2.0526999999999997,9,5,4
V49_7B_0235,2020-03,TRAIN,5.0898,5,3,2
V49_7B_0235,2020-09,TRAIN,-1.4705,7,2,5
V49_7B_0235,2021-02,TRAIN,-3.4231,3,0,3
V49_7B_0235,2021-08,TRAIN,-6.1461,8,1,7
V49_7B_0235,2022-05,TRAIN,2.685,7,3,4
V49_7B_0235,2022-11,TRAIN,1.862,11,4,7
V49_7B_0235,2023-01,VAL,-0.3329000000000002,9,3,6
V49_7B_0235,2023-07,VAL,0.26649999999999996,6,2,4
V49_7B_0235,2024-04,VAL,-8.3386,9,1,8
V49_7B_0235,2024-10,VAL,4.8337,9,5,4
V49_7B_0236,2020-03,TRAIN,-8.880500000000001,13,2,11
V49_7B_0236,2020-09,TRAIN,-3.7827,12,4,8
V49_7B_0236,2021-02,TRAIN,-2.9872000000000005,7,2,5
V49_7B_0236,2021-08,TRAIN,-4.1875,12,4,8
V49_7B_0236,2022-05,TRAIN,1.3151,8,4,4
V49_7B_0236,2022-11,TRAIN,2.623,7,4,3
V49_7B_0236,2023-01,VAL,0.8960999999999999,12,6,6
V49_7B_0236,2023-07,VAL,-3.2220000000000004,7,2,5
V49_7B_0236,2024-04,VAL,-5.5573999999999995,9,2,7
V49_7B_0236,2024-10,VAL,2.5526,13,7,6
V49_7B_0237,2020-03,TRAIN,-10.6693,10,0,10
V49_7B_0237,2020-09,TRAIN,-7.0196000000000005,17,5,12
V49_7B_0237,2021-02,TRAIN,-1.6568999999999998,8,3,5
V49_7B_0237,2021-08,TRAIN,-5.5521,15,5,10
V49_7B_0237,2022-05,TRAIN,1.9950999999999999,5,3,2
V49_7B_0237,2022-11,TRAIN,4.0159,8,5,3
V49_7B_0237,2023-01,VAL,-7.2144,11,2,9
V49_7B_0237,2023-07,VAL,2.9665,4,3,1
V49_7B_0237,2024-04,VAL,-8.1123,9,1,8
V49_7B_0237,2024-10,VAL,4.9993,13,8,5
V49_7B_0238,2020-03,TRAIN,7.5531,6,4,2
V49_7B_0238,2020-09,TRAIN,-3.3416,7,1,6
V49_7B_0238,2021-02,TRAIN,-1.1429,1,0,1
V49_7B_0238,2021-08,TRAIN,-5.7144,5,0,5
V49_7B_0238,2022-05,TRAIN,-3.3625,3,0,3
V49_7B_0238,2022-11,TRAIN,4.168200000000001,9,4,5
V49_7B_0238,2023-01,VAL,1.4754000000000003,5,2,3
V49_7B_0238,2023-07,VAL,-1.8443000000000005,8,2,6
V49_7B_0238,2024-04,VAL,-6.8466000000000005,6,0,6
V49_7B_0238,2024-10,VAL,5.672999999999999,9,5,4
V49_7B_0239,2020-03,TRAIN,-5.9199,19,4,15
V49_7B_0239,2020-09,TRAIN,-4.5642,20,5,15
V49_7B_0239,2021-02,TRAIN,-0.13030000000000008,13,5,8
V49_7B_0239,2021-08,TRAIN,4.5156,20,9,11
V49_7B_0239,2022-05,TRAIN,0.7184000000000004,9,3,6
V49_7B_0239,2022-11,TRAIN,-2.3928999999999996,9,2,7
V49_7B_0239,2023-01,VAL,-6.6655999999999995,20,6,14
V49_7B_0239,2023-07,VAL,-4.2687,7,1,6
V49_7B_0239,2024-04,VAL,-6.017799999999999,13,3,10
V49_7B_0239,2024-10,VAL,1.6617000000000006,18,7,11
V49_7B_0240,2020-03,TRAIN,-8.203299999999999,11,1,10
V49_7B_0240,2020-09,TRAIN,0.10249999999999959,6,2,4
V49_7B_0240,2021-02,TRAIN,-3.2232,6,1,5
V49_7B_0240,2021-08,TRAIN,6.1099,10,6,4
V49_7B_0240,2022-05,TRAIN,3.9728,6,3,3
V49_7B_0240,2022-11,TRAIN,-5.3161,5,0,5
V49_7B_0240,2023-01,VAL,5.5269,11,5,6
V49_7B_0240,2023-07,VAL,-2.3626,2,0,2
V49_7B_0240,2024-04,VAL,-3.2638,5,1,4
